dataset,instance,num_nodes,team_size,runs,reference_best_score,best_score,mean_score,std_score,mean_cpu_time_seconds,median_cpu_time_seconds,mean_lp_solves,mean_labels_generated,success_rate_percent,mean_gap_to_reference_best_percent,max_gap_to_reference_best_percent
chao,p6.4.n.txt,64,4,2,540.0,540.0,540.0,0.0,2.2247637000400573,2.2247637000400573,6.0,406560.0,100.0,0.0,0.0
chao,p7.2.a.txt,102,2,2,30.0,30.0,30.0,0.0,0.11556870001368225,0.11556870001368225,3.0,19668.0,100.0,0.0,0.0
chao,p7.2.b.txt,102,2,2,64.0,64.0,64.0,0.0,0.3496704500284977,0.3496704500284977,6.0,78144.0,100.0,0.0,0.0
chao,p7.2.c.txt,102,2,2,96.0,96.0,96.0,0.0,0.3834703500033356,0.3834703500033356,6.0,129360.0,100.0,0.0,0.0
chao,p7.2.d.txt,102,2,2,136.0,136.0,136.0,0.0,0.7755934999440797,0.7755934999440797,6.0,267960.0,100.0,0.0,0.0
chao,p7.2.e.txt,102,2,2,178.0,178.0,178.0,0.0,1.031065699935425,1.031065699935425,6.0,453024.0,100.0,0.0,0.0
chao,p7.2.f.txt,102,2,2,201.0,201.0,201.0,0.0,1.7295010499074124,1.7295010499074124,6.0,562320.0,100.0,0.0,0.0
chao,p7.2.g.txt,102,2,2,247.0,247.0,247.0,0.0,2.379041399981361,2.379041399981361,6.0,954096.0,100.0,0.0,0.0
chao,p7.2.h.txt,102,2,2,290.0,290.0,290.0,0.0,3.3639979499857873,3.3639979499857873,6.0,1265880.0,100.0,0.0,0.0
chao,p7.2.i.txt,102,2,2,314.0,314.0,314.0,0.0,4.2268135001068,4.2268135001068,6.0,1436160.0,100.0,0.0,0.0
chao,p7.2.j.txt,102,2,2,361.0,361.0,361.0,0.0,4.79802515002666,4.79802515002666,6.0,1804176.0,100.0,0.0,0.0
chao,p7.2.k.txt,102,2,2,400.0,400.0,400.0,0.0,5.334475449984893,5.334475449984893,6.0,2001384.0,100.0,0.0,0.0
chao,p7.2.l.txt,102,2,2,400.0,400.0,400.0,0.0,5.880346449906938,5.880346449906938,6.0,2001384.0,100.0,0.0,0.0
chao,p7.2.m.txt,102,2,2,400.0,400.0,400.0,0.0,6.15649719996145,6.15649719996145,6.0,2001384.0,100.0,0.0,0.0
chao,p7.2.n.txt,102,2,2,400.0,400.0,400.0,0.0,6.203955700038932,6.203955700038932,6.0,2001384.0,100.0,0.0,0.0
chao,p7.2.o.txt,102,2,2,400.0,400.0,400.0,0.0,6.30864470009692,6.30864470009692,6.0,2001384.0,100.0,0.0,0.0
chao,p7.2.p.txt,102,2,2,400.0,400.0,400.0,0.0,6.325680250010919,6.325680250010919,6.0,2001384.0,100.0,0.0,0.0
chao,p7.2.q.txt,102,2,2,400.0,400.0,400.0,0.0,6.390073000104167,6.390073000104167,6.0,2001384.0,100.0,0.0,0.0
chao,p7.2.r.txt,102,2,2,400.0,400.0,400.0,0.0,6.287172399926931,6.287172399926931,6.0,2001384.0,100.0,0.0,0.0
chao,p7.2.s.txt,102,2,2,400.0,400.0,400.0,0.0,6.390126799989957,6.390126799989957,6.0,2001384.0,100.0,0.0,0.0
chao,p7.2.t.txt,102,2,2,400.0,400.0,400.0,0.0,6.15685010002926,6.15685010002926,6.0,2001384.0,100.0,0.0,0.0
chao,p7.3.a.txt,102,3,2,0.0,0.0,0.0,0.0,0.12390514998696744,0.12390514998696744,3.0,6600.0,100.0,0.0,0.0
chao,p7.3.b.txt,102,3,2,46.0,46.0,46.0,0.0,0.14569635008228943,0.14569635008228943,3.0,19668.0,100.0,0.0,0.0
chao,p7.3.c.txt,102,3,2,79.0,79.0,79.0,0.0,0.31685655005276203,0.31685655005276203,6.0,57948.0,100.0,0.0,0.0
chao,p7.3.d.txt,102,3,2,101.0,101.0,101.0,0.0,0.49893404997419566,0.49893404997419566,9.0,168036.0,100.0,0.0,0.0
chao,p7.3.e.txt,102,3,2,170.0,170.0,170.0,0.0,2.4704066500416957,2.4704066500416957,36.0,893640.0,100.0,0.0,0.0
chao,p7.3.f.txt,102,3,2,185.0,185.0,185.0,0.0,0.7042062499094754,0.7042062499094754,6.0,267960.0,100.0,0.0,0.0
chao,p7.3.g.txt,102,3,2,214.0,214.0,214.0,0.0,1.0289966500131413,1.0289966500131413,6.0,354816.0,100.0,0.0,0.0
chao,p7.3.h.txt,102,3,2,357.0,357.0,357.0,0.0,3.8853434000047855,3.8853434000047855,24.0,1813020.0,100.0,0.0,0.0
chao,p7.3.i.txt,102,3,2,429.0,429.0,429.0,0.0,5.771763999946415,5.771763999946415,27.0,3174600.0,100.0,0.0,0.0
chao,p7.3.j.txt,102,3,2,310.0,310.0,310.0,0.0,2.176479499961715,2.176479499961715,6.0,954096.0,100.0,0.0,0.0
chao,p7.3.k.txt,102,3,2,330.0,330.0,330.0,0.0,2.76996224996401,2.76996224996401,6.0,1105104.0,100.0,0.0,0.0
chao,p7.3.l.txt,102,3,2,354.0,354.0,354.0,0.0,3.4184394999756478,3.4184394999756478,6.0,1265880.0,100.0,0.0,0.0
chao,p7.3.m.txt,102,3,2,367.0,367.0,367.0,0.0,3.926644900056999,3.926644900056999,6.0,1436160.0,100.0,0.0,0.0
chao,p7.3.n.txt,102,3,2,379.0,379.0,379.0,0.0,4.3526969499653205,4.3526969499653205,6.0,1436160.0,100.0,0.0,0.0
chao,p7.3.o.txt,102,3,2,426.0,426.0,426.0,0.0,4.755353049898986,4.755353049898986,6.0,1804176.0,100.0,0.0,0.0
chao,p7.3.p.txt,102,3,2,466.0,466.0,466.0,0.0,5.398122999991756,5.398122999991756,6.0,2001384.0,100.0,0.0,0.0
chao,p7.3.q.txt,102,3,2,466.0,466.0,466.0,0.0,5.998502349946648,5.998502349946648,6.0,2001384.0,100.0,0.0,0.0
chao,p7.3.r.txt,102,3,2,466.0,466.0,466.0,0.0,5.8712836999911815,5.8712836999911815,6.0,2001384.0,100.0,0.0,0.0
chao,p7.3.s.txt,102,3,2,466.0,466.0,466.0,0.0,6.0411759000853635,6.0411759000853635,6.0,2001384.0,100.0,0.0,0.0
chao,p7.3.t.txt,102,3,2,466.0,466.0,466.0,0.0,6.1308599499752745,6.1308599499752745,6.0,2001384.0,100.0,0.0,0.0
chao,p7.4.a.txt,102,4,2,0.0,0.0,0.0,0.0,0.11151040002005175,0.11151040002005175,3.0,6600.0,100.0,0.0,0.0
chao,p7.4.b.txt,102,4,2,30.0,30.0,30.0,0.0,0.11381920002168044,0.11381920002168044,3.0,19668.0,100.0,0.0,0.0
chao,p7.4.c.txt,102,4,2,46.0,46.0,46.0,0.0,0.12107475008815527,0.12107475008815527,3.0,19668.0,100.0,0.0,0.0
chao,p7.4.d.txt,102,4,2,79.0,79.0,79.0,0.0,0.21248770004604012,0.21248770004604012,3.0,19074.0,100.0,0.0,0.0
chao,p7.4.e.txt,102,4,2,114.0,114.0,114.0,0.0,0.22599390003597364,0.22599390003597364,3.0,38676.0,100.0,0.0,0.0
chao,p7.4.f.txt,102,4,2,155.0,155.0,155.0,0.0,0.5168804000131786,0.5168804000131786,9.0,142032.0,100.0,0.0,0.0
chao,p7.4.g.txt,102,4,2,180.0,180.0,180.0,0.0,0.5593222498428077,0.5593222498428077,6.0,267960.0,100.0,0.0,0.0
chao,p7.4.h.txt,102,4,2,245.0,245.0,245.0,0.0,2.8190112001029775,2.8190112001029775,33.0,1129788.0,100.0,0.0,0.0
chao,p7.4.i.txt,102,4,2,249.0,249.0,249.0,0.0,0.8569314000196755,0.8569314000196755,6.0,354816.0,100.0,0.0,0.0
chao,p7.4.j.txt,102,4,2,393.0,393.0,393.0,0.0,3.4235965500120074,3.4235965500120074,24.0,1508364.0,100.0,0.0,0.0
chao,p7.4.k.txt,102,4,2,411.0,411.0,411.0,0.0,6.41653220000444,6.41653220000444,36.0,2710686.0,100.0,0.0,0.0
chao,p7.4.l.txt,102,4,2,316.0,316.0,316.0,0.0,1.6953284498886205,1.6953284498886205,6.0,562320.0,100.0,0.0,0.0
chao,p7.4.m.txt,102,4,2,465.0,465.0,465.0,0.0,8.80272535001859,8.80272535001859,36.0,4941552.0,100.0,0.0,0.0
chao,p7.4.n.txt,102,4,2,560.0,560.0,560.0,0.0,10.622671599965543,10.622671599965543,36.0,6421470.0,100.0,0.0,0.0
chao,p7.4.o.txt,102,4,2,601.0,601.0,601.0,0.0,12.863325450045522,12.863325450045522,36.0,7333128.0,100.0,0.0,0.0
chao,p7.4.p.txt,102,4,2,414.0,414.0,414.0,0.0,3.291553750052117,3.291553750052117,6.0,1265880.0,100.0,0.0,0.0
chao,p7.4.q.txt,102,4,2,427.0,427.0,427.0,0.0,3.8657887000590563,3.8657887000590563,6.0,1436160.0,100.0,0.0,0.0
chao,p7.4.r.txt,102,4,2,760.0,760.0,760.0,0.0,18.331042100151535,18.331042100151535,36.0,10292898.0,100.0,0.0,0.0
chao,p7.4.s.txt,102,4,2,671.0,671.0,671.0,0.0,19.590165600006003,19.590165600006003,36.0,10684278.0,100.0,0.0,0.0
chao,p7.4.t.txt,102,4,2,520.0,520.0,520.0,0.0,5.018375949992333,5.018375949992333,6.0,2001384.0,100.0,0.0,0.0
dang,bier127_gen1_m2.txt,128,2,2,36.0,36.0,36.0,0.0,26.29973179998342,26.29973179998342,27.0,11568150.0,100.0,0.0,0.0
dang,bier127_gen1_m3.txt,128,3,2,38.0,38.0,38.0,0.0,34.04128070001025,34.04128070001025,36.0,15350841.0,100.0,0.0,0.0
dang,bier127_gen2_m2.txt,128,2,2,1313.0,1313.0,1313.0,0.0,7.825889299972914,7.825889299972914,6.0,2588256.0,100.0,0.0,0.0
dang,bier127_gen2_m3.txt,128,3,2,1485.0,1485.0,1485.0,0.0,33.96897644997807,33.96897644997807,36.0,15236100.0,100.0,0.0,0.0
dang,bier127_gen2_m4.txt,128,4,2,1561.0,1561.0,1561.0,0.0,7.864360400068108,7.864360400068108,6.0,2588256.0,100.0,0.0,0.0
dang,bier127_gen3_m2.txt,128,2,2,425.0,425.0,425.0,0.0,7.97267494990956,7.97267494990956,6.0,2588256.0,100.0,0.0,0.0
dang,bier127_gen3_m3.txt,128,3,2,524.0,524.0,524.0,0.0,7.803150899999309,7.803150899999309,6.0,2588256.0,100.0,0.0,0.0
dang,bier127_gen3_m4.txt,128,4,2,555.0,555.0,555.0,0.0,7.625160599942319,7.625160599942319,6.0,2588256.0,100.0,0.0,0.0
dang,cmt101c_m3.txt,102,3,2,810.0,810.0,810.0,0.0,26.290033199999016,26.290033199999016,36.0,11658438.0,100.0,0.0,0.0
dang,cmt151b_m3.txt,152,3,2,732.0,732.0,732.0,0.0,36.707607300020754,36.707607300020754,36.0,18531612.0,100.0,0.0,0.0
dang,cmt151c_m2.txt,152,2,2,663.0,663.0,663.0,0.0,40.93211679998785,40.93211679998785,36.0,18633186.0,100.0,0.0,0.0
dang,cmt151c_m3.txt,152,3,2,732.0,732.0,732.0,0.0,50.617693899956066,50.617693899956066,36.0,18554184.0,100.0,0.0,0.0
dang,cmt151c_m4.txt,152,4,2,810.0,810.0,810.0,0.0,50.05136580008548,50.05136580008548,36.0,18486468.0,100.0,0.0,0.0
dang,cmt200b_m2.txt,201,2,2,698.0,698.0,698.0,0.0,142.09873455006164,142.09873455006164,36.0,25190352.0,100.0,0.0,0.0
dang,cmt200b_m3.txt,201,3,2,1010.0,1010.0,1010.0,0.0,133.256602700043,133.256602700043,36.0,25224210.0,100.0,0.0,0.0
dang,cmt200b_m4.txt,201,4,2,1070.0,1070.0,1070.0,0.0,44.15184525004588,44.15184525004588,36.0,25122636.0,100.0,0.0,0.0
dang,cmt200c_m2.txt,201,2,2,698.0,698.0,698.0,0.0,60.46955174993491,60.46955174993491,36.0,25190352.0,100.0,0.0,0.0
dang,cmt200c_m3.txt,201,3,2,766.0,766.0,766.0,0.0,121.88795629999368,121.88795629999368,36.0,24987204.0,100.0,0.0,0.0
dang,cmt200c_m4.txt,201,4,2,859.0,859.0,859.0,0.0,67.3068569500465,67.3068569500465,36.0,25111350.0,100.0,0.0,0.0
dang,eil101b_m3.txt,102,3,2,425.0,425.0,425.0,0.0,6.175850649946369,6.175850649946369,6.0,2001384.0,100.0,0.0,0.0
dang,eil101c_m2.txt,102,2,2,383.0,383.0,383.0,0.0,7.125156550027896,7.125156550027896,6.0,2001384.0,100.0,0.0,0.0
dang,eil101c_m3.txt,102,3,2,436.0,436.0,436.0,0.0,7.48164964991156,7.48164964991156,6.0,2001384.0,100.0,0.0,0.0
dang,gil262_gen1_m3.txt,263,3,2,22.0,22.0,22.0,0.0,10.813642600027379,10.813642600027379,6.0,5635476.0,100.0,0.0,0.0
dang,gil262_gen1_m4.txt,263,4,2,24.0,24.0,24.0,0.0,4.502795800101012,4.502795800101012,6.0,5635476.0,100.0,0.0,0.0
dang,gil262_gen2_m2.txt,263,2,2,1403.0,1403.0,1403.0,0.0,65.10036209999816,65.10036209999816,6.0,5635476.0,100.0,0.0,0.0
dang,gil262_gen2_m3.txt,263,3,2,1583.0,1583.0,1583.0,0.0,31.841365150001366,31.841365150001366,6.0,5635476.0,100.0,0.0,0.0
dang,gil262_gen3_m2.txt,263,2,2,532.0,532.0,532.0,0.0,61.24294605007162,61.24294605007162,6.0,5635476.0,100.0,0.0,0.0
dang,gil262_gen3_m4.txt,263,4,2,632.0,632.0,632.0,0.0,13.966498599911574,13.966498599911574,6.0,5635476.0,100.0,0.0,0.0
dang,gil262a_m2.txt,251,2,2,1352.0,1352.0,1352.0,0.0,193.136255099962,193.136255099962,36.0,32007096.0,100.0,0.0,0.0
dang,gil262a_m4.txt,251,4,2,1474.0,1474.0,1474.0,0.0,12.075582600024063,12.075582600024063,6.0,5364612.0,100.0,0.0,0.0
dang,gil262b_m2.txt,251,2,2,1352.0,1352.0,1352.0,0.0,185.9034075999516,185.9034075999516,36.0,31928094.0,100.0,0.0,0.0
dang,gil262b_m3.txt,251,3,2,1402.0,1402.0,1402.0,0.0,49.42926345008891,49.42926345008891,6.0,5364612.0,100.0,0.0,0.0
dang,gil262b_m4.txt,251,4,2,1565.0,1565.0,1565.0,0.0,39.17830245004734,39.17830245004734,6.0,5364612.0,100.0,0.0,0.0
dang,gil262c_m2.txt,251,2,2,1352.0,1352.0,1352.0,0.0,209.6470592499827,209.6470592499827,36.0,31928094.0,100.0,0.0,0.0
dang,gil262c_m3.txt,251,3,2,1402.0,1402.0,1402.0,0.0,28.13435084995581,28.13435084995581,6.0,5364612.0,100.0,0.0,0.0
dang,gil262c_m4.txt,251,4,2,1565.0,1565.0,1565.0,0.0,28.171729899884667,28.171729899884667,6.0,5364612.0,100.0,0.0,0.0
dang,gr229_gen1_m4.txt,230,4,2,24.0,24.0,24.0,0.0,26.24683014996117,26.24683014996117,6.0,4890600.0,100.0,0.0,0.0
dang,gr229_gen2_m3.txt,230,3,2,1463.0,1463.0,1463.0,0.0,26.854697700066026,26.854697700066026,6.0,4890600.0,100.0,0.0,0.0
dang,gr229_gen2_m4.txt,230,4,2,1620.0,1620.0,1620.0,0.0,25.835683949990198,25.835683949990198,6.0,4890600.0,100.0,0.0,0.0
dang,gr229_gen3_m3.txt,230,3,2,379.0,379.0,379.0,0.0,25.88528749992838,25.88528749992838,6.0,4890600.0,100.0,0.0,0.0
dang,gr229_gen3_m4.txt,230,4,2,457.0,457.0,457.0,0.0,26.693415599991567,26.693415599991567,6.0,4890600.0,100.0,0.0,0.0
dang,kroA150_gen2_m2.txt,151,2,2,1171.0,1171.0,1171.0,0.0,15.235033499950077,15.235033499950077,6.0,3107412.0,100.0,0.0,0.0
dang,kroA150_gen3_m3.txt,151,3,2,810.0,810.0,810.0,0.0,8.041470300056972,8.041470300056972,6.0,3107412.0,100.0,0.0,0.0
dang,kroA200_gen1_m4.txt,201,4,2,24.0,24.0,24.0,0.0,8.437892349960748,8.437892349960748,6.0,4236012.0,100.0,0.0,0.0
dang,kroB200_gen1_m2.txt,201,2,2,20.0,20.0,20.0,0.0,21.922701350064017,21.922701350064017,6.0,4236012.0,100.0,0.0,0.0
dang,kroB200_gen2_m2.txt,201,2,2,1315.0,1315.0,1315.0,0.0,22.341638049983885,22.341638049983885,6.0,4236012.0,100.0,0.0,0.0
dang,kroB200_gen2_m4.txt,201,4,2,1665.0,1665.0,1665.0,0.0,9.04052025009878,9.04052025009878,6.0,4236012.0,100.0,0.0,0.0
dang,kroB200_gen3_m2.txt,201,2,2,581.0,581.0,581.0,0.0,22.671771250024904,22.671771250024904,6.0,4236012.0,100.0,0.0,0.0
dang,kroB200_gen3_m3.txt,201,3,2,642.0,642.0,642.0,0.0,13.984939649875741,13.984939649875741,6.0,4236012.0,100.0,0.0,0.0
dang,lin318_gen1_m2.txt,319,2,2,20.0,20.0,20.0,0.0,44.86537065001903,44.86537065001903,6.0,6899508.0,100.0,0.0,0.0
dang,lin318_gen1_m3.txt,319,3,2,22.0,22.0,22.0,0.0,46.334822549892124,46.334822549892124,6.0,6899508.0,100.0,0.0,0.0
dang,lin318_gen2_m2.txt,319,2,2,1227.0,1227.0,1227.0,0.0,58.84908170008566,58.84908170008566,6.0,6899508.0,100.0,0.0,0.0
dang,lin318_gen2_m3.txt,319,3,2,1387.0,1387.0,1387.0,0.0,72.7648102499661,72.7648102499661,6.0,6899508.0,100.0,0.0,0.0
dang,lin318_gen3_m2.txt,319,2,2,308.0,308.0,308.0,0.0,60.23998975002905,60.23998975002905,6.0,6899508.0,100.0,0.0,0.0
dang,lin318_gen3_m4.txt,319,4,2,390.0,390.0,390.0,0.0,35.94776345003629,35.94776345003629,6.0,6899508.0,100.0,0.0,0.0
dang,pr136_gen1_m2.txt,137,2,2,20.0,20.0,20.0,0.0,37.01499680004781,37.01499680004781,36.0,16624278.0,100.0,0.0,0.0
dang,pr136_gen2_m2.txt,137,2,2,1258.0,1258.0,1258.0,0.0,8.355359700100962,8.355359700100962,6.0,2791404.0,100.0,0.0,0.0
dang,pr264_gen1_m4.txt,265,4,2,24.0,24.0,24.0,0.0,12.625294299970847,12.625294299970847,6.0,5680620.0,100.0,0.0,0.0
dang,pr264_gen2_m2.txt,265,2,2,1151.0,1151.0,1151.0,0.0,15.624413749959785,15.624413749959785,6.0,5680620.0,100.0,0.0,0.0
dang,pr264_gen2_m3.txt,265,3,2,1334.0,1334.0,1334.0,0.0,15.407485150091816,15.407485150091816,6.0,5680620.0,100.0,0.0,0.0
dang,pr264_gen2_m4.txt,265,4,2,1488.0,1488.0,1488.0,0.0,12.272134199971333,12.272134199971333,6.0,5680620.0,100.0,0.0,0.0
dang,pr264_gen3_m3.txt,265,3,2,591.0,591.0,591.0,0.0,27.108714400033932,27.108714400033932,12.0,11304810.0,100.0,0.0,0.0
dang,pr299_gen1_m2.txt,300,2,2,20.0,20.0,20.0,0.0,18.7809775499627,18.7809775499627,6.0,6470640.0,100.0,0.0,0.0
dang,pr299_gen1_m3.txt,300,3,2,22.0,22.0,22.0,0.0,13.390279700106476,13.390279700106476,6.0,6470640.0,100.0,0.0,0.0
dang,pr299_gen1_m4.txt,300,4,2,24.0,24.0,24.0,0.0,10.730016899993643,10.730016899993643,6.0,6470640.0,100.0,0.0,0.0
dang,pr299_gen2_m3.txt,300,3,2,1339.0,1339.0,1339.0,0.0,11.727478249988053,11.727478249988053,6.0,6470640.0,100.0,0.0,0.0
dang,pr299_gen2_m4.txt,300,4,2,1486.0,1486.0,1486.0,0.0,13.840209950110875,13.840209950110875,6.0,6470640.0,100.0,0.0,0.0
dang,pr299_gen3_m2.txt,300,2,2,374.0,374.0,374.0,0.0,39.91792620008346,39.91792620008346,6.0,6470640.0,100.0,0.0,0.0
dang,pr299_gen3_m3.txt,300,3,2,404.0,404.0,404.0,0.0,21.55169134994503,21.55169134994503,6.0,6470640.0,100.0,0.0,0.0
dang,pr299_gen3_m4.txt,300,4,2,450.0,450.0,450.0,0.0,18.445917950069997,18.445917950069997,6.0,6470640.0,100.0,0.0,0.0
dang,rat195_gen2_m2.txt,196,2,2,1253.0,1253.0,1253.0,0.0,15.127605350047816,15.127605350047816,6.0,4123152.0,100.0,0.0,0.0
dang,rat195_gen3_m3.txt,196,3,2,584.0,584.0,584.0,0.0,11.530856849858537,11.530856849858537,6.0,4123152.0,100.0,0.0,0.0
dang,rd400_gen1_m2.txt,401,2,2,20.0,20.0,20.0,0.0,26.401489850017242,26.401489850017242,6.0,8750412.0,100.0,0.0,0.0
dang,rd400_gen1_m3.txt,401,3,2,22.0,22.0,22.0,0.0,26.65446485002758,26.65446485002758,6.0,8750412.0,100.0,0.0,0.0
dang,rd400_gen1_m4.txt,401,4,2,24.0,24.0,24.0,0.0,25.0872963500442,25.0872963500442,6.0,8750412.0,100.0,0.0,0.0
dang,rd400_gen2_m2.txt,401,2,2,1356.0,1356.0,1356.0,0.0,26.75829814997269,26.75829814997269,6.0,8750412.0,100.0,0.0,0.0
dang,rd400_gen2_m3.txt,401,3,2,1541.0,1541.0,1541.0,0.0,27.502088049950544,27.502088049950544,6.0,8750412.0,100.0,0.0,0.0
dang,rd400_gen2_m4.txt,401,4,2,1716.0,1716.0,1716.0,0.0,25.33477844990557,25.33477844990557,6.0,8750412.0,100.0,0.0,0.0
dang,rd400_gen3_m2.txt,401,2,2,521.0,521.0,521.0,0.0,26.588593799970113,26.588593799970113,6.0,8750412.0,100.0,0.0,0.0
dang,rd400_gen3_m3.txt,401,3,2,680.0,680.0,680.0,0.0,26.573205100081395,26.573205100081395,6.0,8750412.0,100.0,0.0,0.0
dang,rd400_gen3_m4.txt,401,4,2,821.0,821.0,821.0,0.0,25.193076899973676,25.193076899973676,6.0,8750412.0,100.0,0.0,0.0
dang,ts225_gen2_m2.txt,226,2,2,1170.0,1170.0,1170.0,0.0,14.100606299878564,14.100606299878564,6.0,4800312.0,100.0,0.0,0.0
vansteenwegen,bier127_gen1_m2.txt,128,2,2,36.0,36.0,36.0,0.0,26.759182349895127,26.759182349895127,27.0,11568150.0,100.0,0.0,0.0
vansteenwegen,bier127_gen1_m3.txt,128,3,2,38.0,38.0,38.0,0.0,34.38649045006605,34.38649045006605,36.0,15350841.0,100.0,0.0,0.0
vansteenwegen,bier127_gen2_m2.txt,128,2,2,1313.0,1313.0,1313.0,0.0,7.90301345003536,7.90301345003536,6.0,2588256.0,100.0,0.0,0.0
vansteenwegen,bier127_gen2_m3.txt,128,3,2,1485.0,1485.0,1485.0,0.0,34.38935259997379,34.38935259997379,36.0,15236100.0,100.0,0.0,0.0
vansteenwegen,bier127_gen2_m4.txt,128,4,2,1561.0,1561.0,1561.0,0.0,7.842451450007502,7.842451450007502,6.0,2588256.0,100.0,0.0,0.0
vansteenwegen,bier127_gen3_m2.txt,128,2,2,425.0,425.0,425.0,0.0,7.821462800027803,7.821462800027803,6.0,2588256.0,100.0,0.0,0.0
vansteenwegen,bier127_gen3_m3.txt,128,3,2,524.0,524.0,524.0,0.0,7.8983064001076855,7.8983064001076855,6.0,2588256.0,100.0,0.0,0.0
vansteenwegen,bier127_gen3_m4.txt,128,4,2,555.0,555.0,555.0,0.0,7.772351400053594,7.772351400053594,6.0,2588256.0,100.0,0.0,0.0
vansteenwegen,cmt101c_m3.txt,102,3,2,810.0,810.0,810.0,0.0,26.545270050002728,26.545270050002728,36.0,11658438.0,100.0,0.0,0.0
vansteenwegen,cmt151b_m3.txt,152,3,2,732.0,732.0,732.0,0.0,36.76689345005434,36.76689345005434,36.0,18531612.0,100.0,0.0,0.0
vansteenwegen,cmt151c_m2.txt,152,2,2,663.0,663.0,663.0,0.0,40.567892999970354,40.567892999970354,36.0,18633186.0,100.0,0.0,0.0
vansteenwegen,cmt151c_m3.txt,152,3,2,732.0,732.0,732.0,0.0,41.12819490005495,41.12819490005495,36.0,18554184.0,100.0,0.0,0.0
vansteenwegen,cmt151c_m4.txt,152,4,2,810.0,810.0,810.0,0.0,41.118177599972114,41.118177599972114,36.0,18486468.0,100.0,0.0,0.0
vansteenwegen,cmt200b_m2.txt,201,2,2,698.0,698.0,698.0,0.0,55.03383660002146,55.03383660002146,36.0,25190352.0,100.0,0.0,0.0
vansteenwegen,cmt200b_m3.txt,201,3,2,1010.0,1010.0,1010.0,0.0,51.41694915003609,51.41694915003609,36.0,25224210.0,100.0,0.0,0.0
vansteenwegen,cmt200b_m4.txt,201,4,2,1070.0,1070.0,1070.0,0.0,39.6689038000186,39.6689038000186,36.0,25122636.0,100.0,0.0,0.0
vansteenwegen,cmt200c_m2.txt,201,2,2,698.0,698.0,698.0,0.0,54.97655725001823,54.97655725001823,36.0,25190352.0,100.0,0.0,0.0
vansteenwegen,cmt200c_m3.txt,201,3,2,766.0,766.0,766.0,0.0,54.34404890000587,54.34404890000587,36.0,24987204.0,100.0,0.0,0.0
vansteenwegen,cmt200c_m4.txt,201,4,2,859.0,859.0,859.0,0.0,53.98257905006176,53.98257905006176,36.0,25111350.0,100.0,0.0,0.0
vansteenwegen,eil101b_m3.txt,102,3,2,425.0,425.0,425.0,0.0,5.298836250090972,5.298836250090972,6.0,2001384.0,100.0,0.0,0.0
vansteenwegen,eil101c_m2.txt,102,2,2,383.0,383.0,383.0,0.0,6.417948150017764,6.417948150017764,6.0,2001384.0,100.0,0.0,0.0
vansteenwegen,eil101c_m3.txt,102,3,2,436.0,436.0,436.0,0.0,6.321501949976664,6.321501949976664,6.0,2001384.0,100.0,0.0,0.0
vansteenwegen,gil262_gen1_m3.txt,263,3,2,22.0,22.0,22.0,0.0,9.118344699963927,9.118344699963927,6.0,5635476.0,100.0,0.0,0.0
vansteenwegen,gil262_gen1_m4.txt,263,4,2,24.0,24.0,24.0,0.0,3.993301349983085,3.993301349983085,6.0,5635476.0,100.0,0.0,0.0
vansteenwegen,gil262_gen2_m2.txt,263,2,2,1403.0,1403.0,1403.0,0.0,16.63545644993428,16.63545644993428,6.0,5635476.0,100.0,0.0,0.0
vansteenwegen,gil262_gen2_m3.txt,263,3,2,1583.0,1583.0,1583.0,0.0,9.274745850008912,9.274745850008912,6.0,5635476.0,100.0,0.0,0.0
vansteenwegen,gil262_gen3_m2.txt,263,2,2,532.0,532.0,532.0,0.0,16.49996814999031,16.49996814999031,6.0,5635476.0,100.0,0.0,0.0
vansteenwegen,gil262_gen3_m4.txt,263,4,2,632.0,632.0,632.0,0.0,4.085096049995627,4.085096049995627,6.0,5635476.0,100.0,0.0,0.0
vansteenwegen,gil262a_m2.txt,251,2,2,1352.0,1352.0,1352.0,0.0,65.44843329995638,65.44843329995638,36.0,32007096.0,100.0,0.0,0.0
vansteenwegen,gil262a_m4.txt,251,4,2,1474.0,1474.0,1474.0,0.0,3.776106500008609,3.776106500008609,6.0,5364612.0,100.0,0.0,0.0
vansteenwegen,gil262b_m2.txt,251,2,2,1352.0,1352.0,1352.0,0.0,72.89565605006646,72.89565605006646,36.0,31928094.0,100.0,0.0,0.0
vansteenwegen,gil262b_m3.txt,251,3,2,1402.0,1402.0,1402.0,0.0,15.460680000076536,15.460680000076536,6.0,5364612.0,100.0,0.0,0.0
vansteenwegen,gil262b_m4.txt,251,4,2,1565.0,1565.0,1565.0,0.0,16.84797465003794,16.84797465003794,6.0,5364612.0,100.0,0.0,0.0
vansteenwegen,gil262c_m2.txt,251,2,2,1352.0,1352.0,1352.0,0.0,75.05993470002431,75.05993470002431,36.0,31928094.0,100.0,0.0,0.0
vansteenwegen,gil262c_m3.txt,251,3,2,1402.0,1402.0,1402.0,0.0,15.24410815013107,15.24410815013107,6.0,5364612.0,100.0,0.0,0.0
vansteenwegen,gil262c_m4.txt,251,4,2,1565.0,1565.0,1565.0,0.0,15.512925649876706,15.512925649876706,6.0,5364612.0,100.0,0.0,0.0
