dataset,instance,num_nodes,mean_cpu_time_seconds
vansteenwegen,cmt200b_m4.txt,201,39.6689038000186
vansteenwegen,cmt200c_m2.txt,201,54.97655725001823
vansteenwegen,cmt200c_m3.txt,201,54.34404890000587
vansteenwegen,cmt200c_m4.txt,201,53.98257905006176
vansteenwegen,eil101b_m3.txt,102,5.298836250090972
vansteenwegen,eil101c_m2.txt,102,6.417948150017764
vansteenwegen,eil101c_m3.txt,102,6.321501949976664
vansteenwegen,gil262_gen1_m3.txt,263,9.118344699963927
vansteenwegen,gil262_gen1_m4.txt,263,3.993301349983085
vansteenwegen,gil262_gen2_m2.txt,263,16.63545644993428
vansteenwegen,gil262_gen2_m3.txt,263,9.274745850008912
vansteenwegen,gil262_gen3_m2.txt,263,16.49996814999031
vansteenwegen,gil262_gen3_m4.txt,263,4.085096049995627
vansteenwegen,gil262a_m2.txt,251,65.44843329995638
vansteenwegen,gil262a_m4.txt,251,3.776106500008609
vansteenwegen,gil262b_m2.txt,251,72.89565605006646
vansteenwegen,gil262b_m3.txt,251,15.460680000076536
vansteenwegen,gil262b_m4.txt,251,16.84797465003794
vansteenwegen,gil262c_m2.txt,251,75.05993470002431
vansteenwegen,gil262c_m3.txt,251,15.24410815013107
vansteenwegen,gil262c_m4.txt,251,15.512925649876706
vansteenwegen,gr229_gen1_m4.txt,230,14.495517699921038
vansteenwegen,gr229_gen2_m3.txt,230,15.658064700022805
vansteenwegen,gr229_gen2_m4.txt,230,19.751360800117254
vansteenwegen,gr229_gen3_m3.txt,230,17.980233250011224
vansteenwegen,gr229_gen3_m4.txt,230,15.972863699949812
vansteenwegen,kroA150_gen2_m2.txt,151,11.522351749998052
vansteenwegen,kroA150_gen3_m3.txt,151,5.464162350108381
vansteenwegen,kroA200_gen1_m4.txt,201,6.264859699935187
vansteenwegen,kroB200_gen1_m2.txt,201,14.18661664990941
vansteenwegen,kroB200_gen2_m2.txt,201,14.21490579994861
vansteenwegen,kroB200_gen2_m4.txt,201,7.024380350019783
vansteenwegen,kroB200_gen3_m2.txt,201,14.228448599926196
vansteenwegen,kroB200_gen3_m3.txt,201,7.9610944500309415
vansteenwegen,pr136_gen1_m2.txt,137,43.63354549999349
vansteenwegen,pr136_gen2_m2.txt,137,10.185314949892927
vansteenwegen,pr264_gen1_m4.txt,265,12.110418450029101
vansteenwegen,pr264_gen2_m2.txt,265,15.019181699957699
vansteenwegen,pr264_gen2_m3.txt,265,15.16344350000145
vansteenwegen,pr264_gen2_m4.txt,265,12.082639150088653
vansteenwegen,pr264_gen3_m3.txt,265,25.421585550007876
vansteenwegen,pr299_gen1_m2.txt,300,18.274902900040615
vansteenwegen,pr299_gen1_m3.txt,300,10.40652739990037
vansteenwegen,pr299_gen1_m4.txt,300,10.485747350030579
vansteenwegen,pr299_gen2_m3.txt,300,12.334302249888424
vansteenwegen,pr299_gen2_m4.txt,300,9.97423145006178
vansteenwegen,pr299_gen3_m2.txt,300,22.224828649952542
vansteenwegen,pr299_gen3_m3.txt,300,12.354828199895564
vansteenwegen,pr299_gen3_m4.txt,300,9.61714324989589
vansteenwegen,rat195_gen2_m2.txt,196,15.529865399992559
vansteenwegen,rat195_gen3_m3.txt,196,12.253150050004479
vansteenwegen,ts225_gen2_m2.txt,226,16.95332440006314
