dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
chao,p5.2.h.txt,0,67007,66,2,20.0,390.0,390.0,0.0,1,4.535598099930212,6,6,6,0,0,3,6,421080,ok
chao,p5.2.h.txt,1,67008,66,2,20.0,390.0,390.0,0.0,1,4.494446899858303,6,6,6,0,0,3,6,421080,ok
chao,p5.2.i.txt,0,68007,66,2,22.5,435.0,435.0,0.0,1,7.269045799970627,9,9,9,0,0,3,9,616440,ok
chao,p5.2.i.txt,1,68008,66,2,22.5,435.0,435.0,0.0,1,7.40735069999937,9,9,9,0,0,3,9,616440,ok
chao,p5.2.j.txt,0,69007,66,2,25.0,560.0,560.0,0.0,1,6.136413600179367,6,6,6,0,0,3,6,672672,ok
chao,p5.2.j.txt,1,69008,66,2,25.0,560.0,560.0,0.0,1,5.985662400024012,6,6,6,0,0,3,6,672672,ok
chao,p5.2.k.txt,0,70007,66,2,27.5,620.0,620.0,0.0,1,6.341966800158843,6,6,6,0,0,3,6,672672,ok
chao,p5.2.k.txt,1,70008,66,2,27.5,620.0,620.0,0.0,1,6.216648799949326,6,6,6,0,0,3,6,672672,ok
chao,p5.2.l.txt,0,71007,66,2,30.0,700.0,700.0,0.0,1,6.886583399958909,7,7,7,0,0,3,7,1010240,ok
chao,p5.2.l.txt,1,71008,66,2,30.0,700.0,700.0,0.0,1,6.540704500046559,6,6,6,0,0,3,6,865920,ok
chao,p5.2.m.txt,0,72007,66,2,32.5,810.0,810.0,0.0,1,6.552315599983558,6,6,6,0,0,3,6,969408,ok
chao,p5.2.m.txt,1,72008,66,2,32.5,810.0,810.0,0.0,1,6.640294500160962,6,6,6,0,0,3,6,969408,ok
chao,p5.2.n.txt,0,73007,66,2,35.0,830.0,830.0,0.0,1,9.13711480004713,9,9,9,0,0,3,9,1663521,ok
chao,p5.2.n.txt,1,73008,66,2,35.0,830.0,830.0,0.0,1,9.103102899971418,9,9,9,0,0,3,9,1637592,ok
chao,p5.2.o.txt,0,74007,66,2,37.5,940.0,940.0,0.0,1,7.137819300056435,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.o.txt,1,74008,66,2,37.5,940.0,940.0,0.0,1,4.850865899934433,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.p.txt,0,75007,66,2,40.0,1000.0,1000.0,0.0,1,4.882809599977918,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.p.txt,1,75008,66,2,40.0,1000.0,1000.0,0.0,1,5.0931287000421435,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.q.txt,0,76007,66,2,42.5,1060.0,1060.0,0.0,1,4.818595200078562,6,6,6,0,0,3,6,1188792,ok
chao,p5.2.q.txt,1,76008,66,2,42.5,1060.0,1060.0,0.0,1,4.568283000146039,6,6,6,0,0,3,6,1188792,ok
