dataset,instance,num_nodes_base,team_size_base,runs_base,reference_best_score_base,best_score_base,mean_score_base,std_score_base,mean_cpu_time_seconds_base,median_cpu_time_seconds_base,mean_lp_solves_base,mean_labels_generated_base,success_rate_percent_base,mean_gap_to_reference_best_percent_base,max_gap_to_reference_best_percent_base,num_nodes_improved,team_size_improved,runs_improved,reference_best_score_improved,best_score_improved,mean_score_improved,std_score_improved,mean_cpu_time_seconds_improved,median_cpu_time_seconds_improved,mean_lp_solves_improved,mean_labels_generated_improved,success_rate_percent_improved,mean_gap_to_reference_best_percent_improved,max_gap_to_reference_best_percent_improved,score_delta,cpu_delta,gap_delta
chao,p6.4.f.txt,64,4,1,0.0,0.0,0.0,0.0,0.0368033000268042,0.0368033000268042,1.0,1364.0,100.0,0.0,0.0,64,4,2,0.0,0.0,0.0,0.0,0.1032705999678,0.1032705999678,3.0,4092.0,100.0,0.0,0.0,0.0,0.06646729994099579,0.0
chao,p6.4.g.txt,64,4,1,0.0,0.0,0.0,0.0,0.0364298999775201,0.0364298999775201,1.0,1364.0,100.0,0.0,0.0,64,4,2,0.0,0.0,0.0,0.0,0.1072836999665014,0.1072836999665014,3.0,4092.0,100.0,0.0,0.0,0.0,0.07085379998898131,0.0
chao,p6.4.h.txt,64,4,1,0.0,0.0,0.0,0.0,0.0346575999865308,0.0346575999865308,1.0,1364.0,100.0,0.0,0.0,64,4,2,0.0,0.0,0.0,0.0,0.1110182999400422,0.1110182999400422,3.0,4092.0,100.0,0.0,0.0,0.0,0.0763606999535114,0.0
chao,p6.4.i.txt,64,4,1,0.0,0.0,0.0,0.0,0.0343364999862387,0.0343364999862387,1.0,1364.0,100.0,0.0,0.0,64,4,2,0.0,0.0,0.0,0.0,0.1051089498214423,0.1051089498214423,3.0,4092.0,100.0,0.0,0.0,0.0,0.07077244983520359,0.0
chao,p6.4.j.txt,64,4,1,360.0,360.0,360.0,0.0,0.8438283000141382,0.8438283000141382,10.0,391820.0,100.0,0.0,0.0,64,4,2,360.0,360.0,360.0,0.0,2.519988549989648,2.519988549989648,28.5,1067186.0,100.0,0.0,0.0,0.0,1.67616024997551,0.0
chao,p6.4.k.txt,64,4,1,372.0,372.0,372.0,0.0,0.30832409998402,0.30832409998402,2.0,90816.0,100.0,0.0,0.0,64,4,2,372.0,372.0,372.0,0.0,0.9647743998793884,0.9647743998793884,6.0,272448.0,100.0,0.0,0.0,0.0,0.6564502998953684,0.0
chao,p6.4.l.txt,64,4,1,552.0,552.0,552.0,0.0,2.265859300037846,2.265859300037846,12.0,733281.0,100.0,0.0,0.0,64,4,2,552.0,552.0,546.0,8.48528137423857,6.725521299871616,6.725521299871616,36.0,2311236.0,50.0,1.0869565217391304,2.1739130434782608,-6.0,4.45966199983377,1.0869565217391304
chao,p6.4.m.txt,64,4,1,648.0,648.0,648.0,0.0,2.802350000012666,2.802350000012666,12.0,847224.0,100.0,0.0,0.0,64,4,2,648.0,648.0,645.0,4.242640687119285,8.186940350045916,8.186940350045916,36.0,2599606.5,50.0,0.4629629629629629,0.9259259259259258,-3.0,5.38459035003325,0.4629629629629629
chao,p6.4.n.txt,64,4,1,540.0,540.0,540.0,0.0,0.7349584000185132,0.7349584000185132,2.0,135520.0,100.0,0.0,0.0,64,4,2,540.0,540.0,540.0,0.0,2.2247637000400573,2.2247637000400573,6.0,406560.0,100.0,0.0,0.0,0.0,1.489805300021544,0.0
chao,p7.2.a.txt,102,2,1,30.0,30.0,30.0,0.0,0.0681116000050678,0.0681116000050678,1.0,6556.0,100.0,0.0,0.0,102,2,2,30.0,30.0,30.0,0.0,0.1155687000136822,0.1155687000136822,3.0,19668.0,100.0,0.0,0.0,0.0,0.0474571000086144,0.0
chao,p7.2.b.txt,102,2,1,64.0,64.0,64.0,0.0,0.1342923999764025,0.1342923999764025,2.0,26048.0,100.0,0.0,0.0,102,2,2,64.0,64.0,64.0,0.0,0.3496704500284977,0.3496704500284977,6.0,78144.0,100.0,0.0,0.0,0.0,0.21537805005209523,0.0
chao,p7.2.c.txt,102,2,1,96.0,96.0,96.0,0.0,0.1466448000865057,0.1466448000865057,2.0,43120.0,100.0,0.0,0.0,102,2,2,96.0,96.0,96.0,0.0,0.3834703500033356,0.3834703500033356,6.0,129360.0,100.0,0.0,0.0,0.0,0.2368255499168299,0.0
chao,p7.2.d.txt,102,2,1,136.0,136.0,136.0,0.0,0.2367927000159397,0.2367927000159397,2.0,89320.0,100.0,0.0,0.0,102,2,2,136.0,136.0,136.0,0.0,0.7755934999440797,0.7755934999440797,6.0,267960.0,100.0,0.0,0.0,0.0,0.53880079992814,0.0
chao,p7.2.e.txt,102,2,1,178.0,178.0,178.0,0.0,0.3620890999445691,0.3620890999445691,2.0,151008.0,100.0,0.0,0.0,102,2,2,178.0,178.0,178.0,0.0,1.031065699935425,1.031065699935425,6.0,453024.0,100.0,0.0,0.0,0.0,0.6689765999908559,0.0
chao,p7.2.f.txt,102,2,1,201.0,201.0,201.0,0.0,0.5296853999607265,0.5296853999607265,2.0,187440.0,100.0,0.0,0.0,102,2,2,201.0,201.0,201.0,0.0,1.7295010499074124,1.7295010499074124,6.0,562320.0,100.0,0.0,0.0,0.0,1.1998156499466859,0.0
chao,p7.2.g.txt,102,2,1,247.0,247.0,247.0,0.0,0.7770399999571964,0.7770399999571964,2.0,318032.0,100.0,0.0,0.0,102,2,2,247.0,247.0,247.0,0.0,2.379041399981361,2.379041399981361,6.0,954096.0,100.0,0.0,0.0,0.0,1.6020014000241645,0.0
chao,p7.2.h.txt,102,2,1,290.0,290.0,290.0,0.0,1.0846652000909671,1.0846652000909671,2.0,421960.0,100.0,0.0,0.0,102,2,2,290.0,290.0,290.0,0.0,3.3639979499857877,3.3639979499857877,6.0,1265880.0,100.0,0.0,0.0,0.0,2.2793327498948206,0.0
chao,p7.2.i.txt,102,2,1,314.0,314.0,314.0,0.0,1.6349624999566004,1.6349624999566004,2.0,478720.0,100.0,0.0,0.0,102,2,2,314.0,314.0,314.0,0.0,4.2268135001068,4.2268135001068,6.0,1436160.0,100.0,0.0,0.0,0.0,2.5918510001502,0.0
chao,p7.2.j.txt,102,2,1,361.0,361.0,361.0,0.0,1.618766100029461,1.618766100029461,2.0,601392.0,100.0,0.0,0.0,102,2,2,361.0,361.0,361.0,0.0,4.79802515002666,4.79802515002666,6.0,1804176.0,100.0,0.0,0.0,0.0,3.1792590499971993,0.0
chao,p7.2.k.txt,102,2,1,400.0,400.0,400.0,0.0,1.774180100066587,1.774180100066587,2.0,667128.0,100.0,0.0,0.0,102,2,2,400.0,400.0,400.0,0.0,5.334475449984893,5.334475449984893,6.0,2001384.0,100.0,0.0,0.0,0.0,3.560295349918306,0.0
chao,p7.2.l.txt,102,2,1,400.0,400.0,400.0,0.0,2.128482099971734,2.128482099971734,2.0,667128.0,100.0,0.0,0.0,102,2,2,400.0,400.0,400.0,0.0,5.880346449906938,5.880346449906938,6.0,2001384.0,100.0,0.0,0.0,0.0,3.751864349935204,0.0
chao,p7.2.m.txt,102,2,1,400.0,400.0,400.0,0.0,1.963706300011836,1.963706300011836,2.0,667128.0,100.0,0.0,0.0,102,2,2,400.0,400.0,400.0,0.0,6.15649719996145,6.15649719996145,6.0,2001384.0,100.0,0.0,0.0,0.0,4.192790899949614,0.0
chao,p7.2.n.txt,102,2,1,400.0,400.0,400.0,0.0,2.139497800031677,2.139497800031677,2.0,667128.0,100.0,0.0,0.0,102,2,2,400.0,400.0,400.0,0.0,6.203955700038932,6.203955700038932,6.0,2001384.0,100.0,0.0,0.0,0.0,4.064457900007255,0.0
chao,p7.2.o.txt,102,2,1,400.0,400.0,400.0,0.0,2.1494673000415787,2.1494673000415787,2.0,667128.0,100.0,0.0,0.0,102,2,2,400.0,400.0,400.0,0.0,6.30864470009692,6.30864470009692,6.0,2001384.0,100.0,0.0,0.0,0.0,4.159177400055341,0.0
chao,p7.2.p.txt,102,2,1,400.0,400.0,400.0,0.0,1.9944776999764144,1.9944776999764144,2.0,667128.0,100.0,0.0,0.0,102,2,2,400.0,400.0,400.0,0.0,6.325680250010919,6.325680250010919,6.0,2001384.0,100.0,0.0,0.0,0.0,4.331202550034504,0.0
chao,p7.2.q.txt,102,2,1,400.0,400.0,400.0,0.0,2.243610500008799,2.243610500008799,2.0,667128.0,100.0,0.0,0.0,102,2,2,400.0,400.0,400.0,0.0,6.390073000104167,6.390073000104167,6.0,2001384.0,100.0,0.0,0.0,0.0,4.146462500095367,0.0
chao,p7.2.r.txt,102,2,1,400.0,400.0,400.0,0.0,2.0437604000326246,2.0437604000326246,2.0,667128.0,100.0,0.0,0.0,102,2,2,400.0,400.0,400.0,0.0,6.287172399926931,6.287172399926931,6.0,2001384.0,100.0,0.0,0.0,0.0,4.243411999894306,0.0
chao,p7.2.s.txt,102,2,1,400.0,400.0,400.0,0.0,2.174525500042364,2.174525500042364,2.0,667128.0,100.0,0.0,0.0,102,2,2,400.0,400.0,400.0,0.0,6.390126799989957,6.390126799989957,6.0,2001384.0,100.0,0.0,0.0,0.0,4.215601299947593,0.0
chao,p7.2.t.txt,102,2,1,400.0,400.0,400.0,0.0,2.0579114999854937,2.0579114999854937,2.0,667128.0,100.0,0.0,0.0,102,2,2,400.0,400.0,400.0,0.0,6.15685010002926,6.15685010002926,6.0,2001384.0,100.0,0.0,0.0,0.0,4.098938600043766,0.0
chao,p7.3.a.txt,102,3,1,0.0,0.0,0.0,0.0,0.0570794000523164,0.0570794000523164,1.0,2200.0,100.0,0.0,0.0,102,3,2,0.0,0.0,0.0,0.0,0.1239051499869674,0.1239051499869674,3.0,6600.0,100.0,0.0,0.0,0.0,0.06682574993465101,0.0
chao,p7.3.b.txt,102,3,1,46.0,46.0,46.0,0.0,0.0639075000071898,0.0639075000071898,1.0,6556.0,100.0,0.0,0.0,102,3,2,46.0,46.0,46.0,0.0,0.1456963500822894,0.1456963500822894,3.0,19668.0,100.0,0.0,0.0,0.0,0.0817888500750996,0.0
chao,p7.3.c.txt,102,3,1,79.0,79.0,79.0,0.0,0.1332344999536872,0.1332344999536872,2.0,19316.0,100.0,0.0,0.0,102,3,2,79.0,79.0,79.0,0.0,0.316856550052762,0.316856550052762,6.0,57948.0,100.0,0.0,0.0,0.0,0.18362205009907479,0.0
chao,p7.3.d.txt,102,3,1,101.0,101.0,101.0,0.0,0.1901781000196933,0.1901781000196933,3.0,56012.0,100.0,0.0,0.0,102,3,2,101.0,101.0,101.0,0.0,0.4989340499741956,0.4989340499741956,9.0,168036.0,100.0,0.0,0.0,0.0,0.3087559499545023,0.0
chao,p7.3.e.txt,102,3,1,170.0,170.0,170.0,0.0,0.7770113000879064,0.7770113000879064,12.0,297880.0,100.0,0.0,0.0,102,3,2,170.0,170.0,170.0,0.0,2.470406650041696,2.470406650041696,36.0,893640.0,100.0,0.0,0.0,0.0,1.6933953499537897,0.0
chao,p7.3.f.txt,102,3,1,185.0,185.0,185.0,0.0,0.2288897999096661,0.2288897999096661,2.0,89320.0,100.0,0.0,0.0,102,3,2,185.0,185.0,185.0,0.0,0.7042062499094754,0.7042062499094754,6.0,267960.0,100.0,0.0,0.0,0.0,0.4753164499998094,0.0
chao,p7.3.g.txt,102,3,1,214.0,214.0,214.0,0.0,0.3175370999379083,0.3175370999379083,2.0,118272.0,100.0,0.0,0.0,102,3,2,214.0,214.0,214.0,0.0,1.0289966500131411,1.0289966500131411,6.0,354816.0,100.0,0.0,0.0,0.0,0.7114595500752328,0.0
chao,p7.3.h.txt,102,3,1,357.0,357.0,357.0,0.0,1.3141175999771804,1.3141175999771804,8.0,604340.0,100.0,0.0,0.0,102,3,2,357.0,357.0,357.0,0.0,3.8853434000047855,3.8853434000047855,24.0,1813020.0,100.0,0.0,0.0,0.0,2.571225800027605,0.0
chao,p7.3.i.txt,102,3,1,429.0,429.0,429.0,0.0,1.9335892000235615,1.9335892000235615,9.0,1058200.0,100.0,0.0,0.0,102,3,2,429.0,429.0,429.0,0.0,5.771763999946415,5.771763999946415,27.0,3174600.0,100.0,0.0,0.0,0.0,3.8381747999228537,0.0
chao,p7.3.j.txt,102,3,1,310.0,310.0,310.0,0.0,0.6926901999395341,0.6926901999395341,2.0,318032.0,100.0,0.0,0.0,102,3,2,310.0,310.0,310.0,0.0,2.176479499961715,2.176479499961715,6.0,954096.0,100.0,0.0,0.0,0.0,1.4837893000221811,0.0
chao,p7.3.k.txt,102,3,1,330.0,330.0,330.0,0.0,0.9149561999365688,0.9149561999365688,2.0,368368.0,100.0,0.0,0.0,102,3,2,330.0,330.0,330.0,0.0,2.76996224996401,2.76996224996401,6.0,1105104.0,100.0,0.0,0.0,0.0,1.8550060500274412,0.0
chao,p7.3.l.txt,102,3,1,354.0,354.0,354.0,0.0,1.0871624000137672,1.0871624000137672,2.0,421960.0,100.0,0.0,0.0,102,3,2,354.0,354.0,354.0,0.0,3.418439499975648,3.418439499975648,6.0,1265880.0,100.0,0.0,0.0,0.0,2.331277099961881,0.0
chao,p7.3.m.txt,102,3,1,367.0,367.0,367.0,0.0,1.4107240999583155,1.4107240999583155,2.0,478720.0,100.0,0.0,0.0,102,3,2,367.0,367.0,367.0,0.0,3.926644900056999,3.926644900056999,6.0,1436160.0,100.0,0.0,0.0,0.0,2.5159208000986837,0.0
chao,p7.3.n.txt,102,3,1,379.0,379.0,379.0,0.0,1.4945103999925775,1.4945103999925775,2.0,478720.0,100.0,0.0,0.0,102,3,2,379.0,379.0,379.0,0.0,4.3526969499653205,4.3526969499653205,6.0,1436160.0,100.0,0.0,0.0,0.0,2.858186549972743,0.0
chao,p7.3.o.txt,102,3,1,426.0,426.0,426.0,0.0,1.6143349000485614,1.6143349000485614,2.0,601392.0,100.0,0.0,0.0,102,3,2,426.0,426.0,426.0,0.0,4.755353049898986,4.755353049898986,6.0,1804176.0,100.0,0.0,0.0,0.0,3.1410181498504244,0.0
chao,p7.3.p.txt,102,3,1,466.0,466.0,466.0,0.0,1.84060810005758,1.84060810005758,2.0,667128.0,100.0,0.0,0.0,102,3,2,466.0,466.0,466.0,0.0,5.398122999991756,5.398122999991756,6.0,2001384.0,100.0,0.0,0.0,0.0,3.557514899934176,0.0
chao,p7.3.q.txt,102,3,1,466.0,466.0,466.0,0.0,1.81619879999198,1.81619879999198,2.0,667128.0,100.0,0.0,0.0,102,3,2,466.0,466.0,466.0,0.0,5.998502349946648,5.998502349946648,6.0,2001384.0,100.0,0.0,0.0,0.0,4.182303549954668,0.0
chao,p7.3.r.txt,102,3,1,466.0,466.0,466.0,0.0,1.830630999989808,1.830630999989808,2.0,667128.0,100.0,0.0,0.0,102,3,2,466.0,466.0,466.0,0.0,5.8712836999911815,5.8712836999911815,6.0,2001384.0,100.0,0.0,0.0,0.0,4.040652700001374,0.0
chao,p7.3.s.txt,102,3,1,466.0,466.0,466.0,0.0,2.177890800056048,2.177890800056048,2.0,667128.0,100.0,0.0,0.0,102,3,2,466.0,466.0,466.0,0.0,6.041175900085364,6.041175900085364,6.0,2001384.0,100.0,0.0,0.0,0.0,3.8632851000293162,0.0
chao,p7.3.t.txt,102,3,1,466.0,466.0,466.0,0.0,1.964462799951434,1.964462799951434,2.0,667128.0,100.0,0.0,0.0,102,3,2,466.0,466.0,466.0,0.0,6.1308599499752745,6.1308599499752745,6.0,2001384.0,100.0,0.0,0.0,0.0,4.16639715002384,0.0
chao,p7.4.a.txt,102,4,1,0.0,0.0,0.0,0.0,0.0527420999715104,0.0527420999715104,1.0,2200.0,100.0,0.0,0.0,102,4,2,0.0,0.0,0.0,0.0,0.1115104000200517,0.1115104000200517,3.0,6600.0,100.0,0.0,0.0,0.0,0.058768300048541305,0.0
chao,p7.4.b.txt,102,4,1,30.0,30.0,30.0,0.0,0.0627266999799758,0.0627266999799758,1.0,6556.0,100.0,0.0,0.0,102,4,2,30.0,30.0,30.0,0.0,0.1138192000216804,0.1138192000216804,3.0,19668.0,100.0,0.0,0.0,0.0,0.0510925000417046,0.0
chao,p7.4.c.txt,102,4,1,46.0,46.0,46.0,0.0,0.0661004999419674,0.0661004999419674,1.0,6556.0,100.0,0.0,0.0,102,4,2,46.0,46.0,46.0,0.0,0.1210747500881552,0.1210747500881552,3.0,19668.0,100.0,0.0,0.0,0.0,0.0549742501461878,0.0
chao,p7.4.d.txt,102,4,1,79.0,79.0,79.0,0.0,0.0867584000807255,0.0867584000807255,1.0,6358.0,100.0,0.0,0.0,102,4,2,79.0,79.0,79.0,0.0,0.2124877000460401,0.2124877000460401,3.0,19074.0,100.0,0.0,0.0,0.0,0.1257292999653146,0.0
chao,p7.4.e.txt,102,4,1,114.0,114.0,114.0,0.0,0.1015933000016957,0.1015933000016957,1.0,12892.0,100.0,0.0,0.0,102,4,2,114.0,114.0,114.0,0.0,0.2259939000359736,0.2259939000359736,3.0,38676.0,100.0,0.0,0.0,0.0,0.12440060003427791,0.0
chao,p7.4.f.txt,102,4,1,155.0,155.0,155.0,0.0,0.2244061999954283,0.2244061999954283,3.0,47344.0,100.0,0.0,0.0,102,4,2,155.0,155.0,155.0,0.0,0.5168804000131786,0.5168804000131786,9.0,142032.0,100.0,0.0,0.0,0.0,0.29247420001775026,0.0
chao,p7.4.g.txt,102,4,1,180.0,180.0,180.0,0.0,0.1733027000445872,0.1733027000445872,2.0,89320.0,100.0,0.0,0.0,102,4,2,180.0,180.0,180.0,0.0,0.5593222498428077,0.5593222498428077,6.0,267960.0,100.0,0.0,0.0,0.0,0.38601954979822045,0.0
chao,p7.4.h.txt,102,4,1,245.0,245.0,245.0,0.0,0.9015309000387788,0.9015309000387788,11.0,376596.0,100.0,0.0,0.0,102,4,2,245.0,245.0,245.0,0.0,2.819011200102977,2.819011200102977,33.0,1129788.0,100.0,0.0,0.0,0.0,1.9174803000641982,0.0
chao,p7.4.i.txt,102,4,1,249.0,249.0,249.0,0.0,0.2689011000329628,0.2689011000329628,2.0,118272.0,100.0,0.0,0.0,102,4,2,249.0,249.0,249.0,0.0,0.8569314000196755,0.8569314000196755,6.0,354816.0,100.0,0.0,0.0,0.0,0.5880302999867126,0.0
chao,p7.4.j.txt,102,4,1,393.0,393.0,393.0,0.0,1.2814936999930069,1.2814936999930069,8.0,502788.0,100.0,0.0,0.0,102,4,2,393.0,393.0,393.0,0.0,3.423596550012008,3.423596550012008,24.0,1508364.0,100.0,0.0,0.0,0.0,2.142102850019001,0.0
chao,p7.4.k.txt,102,4,1,411.0,411.0,411.0,0.0,2.105893599917181,2.105893599917181,12.0,903562.0,100.0,0.0,0.0,102,4,2,411.0,411.0,411.0,0.0,6.41653220000444,6.41653220000444,36.0,2710686.0,100.0,0.0,0.0,0.0,4.310638600087259,0.0
chao,p7.4.l.txt,102,4,1,316.0,316.0,316.0,0.0,0.5481607000110671,0.5481607000110671,2.0,187440.0,100.0,0.0,0.0,102,4,2,316.0,316.0,316.0,0.0,1.6953284498886203,1.6953284498886203,6.0,562320.0,100.0,0.0,0.0,0.0,1.1471677498775532,0.0
chao,p7.4.m.txt,102,4,1,465.0,465.0,465.0,0.0,3.0641679000109434,3.0641679000109434,12.0,1647184.0,100.0,0.0,0.0,102,4,2,465.0,465.0,465.0,0.0,8.80272535001859,8.80272535001859,36.0,4941552.0,100.0,0.0,0.0,0.0,5.738557450007647,0.0
chao,p7.4.n.txt,102,4,1,560.0,560.0,560.0,0.0,3.4863304999889806,3.4863304999889806,12.0,2140490.0,100.0,0.0,0.0,102,4,2,560.0,560.0,560.0,0.0,10.622671599965544,10.622671599965544,36.0,6421470.0,100.0,0.0,0.0,0.0,7.136341099976564,0.0
chao,p7.4.o.txt,102,4,1,601.0,601.0,601.0,0.0,4.467204699991271,4.467204699991271,12.0,2444376.0,100.0,0.0,0.0,102,4,2,601.0,601.0,601.0,0.0,12.863325450045522,12.863325450045522,36.0,7333128.0,100.0,0.0,0.0,0.0,8.396120750054251,0.0
chao,p7.4.p.txt,102,4,1,414.0,414.0,414.0,0.0,1.0983897999394685,1.0983897999394685,2.0,421960.0,100.0,0.0,0.0,102,4,2,414.0,414.0,414.0,0.0,3.291553750052117,3.291553750052117,6.0,1265880.0,100.0,0.0,0.0,0.0,2.1931639501126483,0.0
chao,p7.4.q.txt,102,4,1,427.0,427.0,427.0,0.0,1.5287919000256809,1.5287919000256809,2.0,478720.0,100.0,0.0,0.0,102,4,2,427.0,427.0,427.0,0.0,3.865788700059056,3.865788700059056,6.0,1436160.0,100.0,0.0,0.0,0.0,2.3369968000333747,0.0
chao,p7.4.r.txt,102,4,1,760.0,760.0,760.0,0.0,7.906189600005746,7.906189600005746,12.0,3430966.0,100.0,0.0,0.0,102,4,2,760.0,760.0,760.0,0.0,18.33104210015153,18.33104210015153,36.0,10292898.0,100.0,0.0,0.0,0.0,10.424852500145786,0.0
chao,p7.4.s.txt,102,4,1,671.0,671.0,671.0,0.0,7.001045499928296,7.001045499928296,12.0,3561426.0,100.0,0.0,0.0,102,4,2,671.0,671.0,671.0,0.0,19.590165600006003,19.590165600006003,36.0,10684278.0,100.0,0.0,0.0,0.0,12.589120100077707,0.0
chao,p7.4.t.txt,102,4,1,520.0,520.0,520.0,0.0,1.683275300078094,1.683275300078094,2.0,667128.0,100.0,0.0,0.0,102,4,2,520.0,520.0,520.0,0.0,5.018375949992333,5.018375949992333,6.0,2001384.0,100.0,0.0,0.0,0.0,3.3351006499142386,0.0
dang,bier127_gen1_m2.txt,128,2,1,36.0,36.0,36.0,0.0,8.883158699958585,8.883158699958585,9.0,3856050.0,100.0,0.0,0.0,128,2,2,36.0,36.0,36.0,0.0,26.29973179998342,26.29973179998342,27.0,11568150.0,100.0,0.0,0.0,0.0,17.416573100024834,0.0
dang,bier127_gen1_m3.txt,128,3,1,38.0,38.0,38.0,0.0,11.753874300047755,11.753874300047755,12.0,5116320.0,100.0,0.0,0.0,128,3,2,38.0,38.0,38.0,0.0,34.04128070001025,34.04128070001025,36.0,15350841.0,100.0,0.0,0.0,0.0,22.287406399962492,0.0
dang,bier127_gen2_m2.txt,128,2,1,1313.0,1313.0,1313.0,0.0,2.877119499957189,2.877119499957189,2.0,862752.0,100.0,0.0,0.0,128,2,2,1313.0,1313.0,1313.0,0.0,7.825889299972914,7.825889299972914,6.0,2588256.0,100.0,0.0,0.0,0.0,4.948769800015725,0.0
dang,bier127_gen2_m3.txt,128,3,1,1485.0,1485.0,1485.0,0.0,11.885213600005956,11.885213600005956,12.0,5078700.0,100.0,0.0,0.0,128,3,2,1485.0,1485.0,1485.0,0.0,33.96897644997807,33.96897644997807,36.0,15236100.0,100.0,0.0,0.0,0.0,22.083762849972118,0.0
dang,bier127_gen2_m4.txt,128,4,1,1561.0,1561.0,1561.0,0.0,2.743205800070428,2.743205800070428,2.0,862752.0,100.0,0.0,0.0,128,4,2,1561.0,1561.0,1561.0,0.0,7.864360400068108,7.864360400068108,6.0,2588256.0,100.0,0.0,0.0,0.0,5.121154599997681,0.0
dang,bier127_gen3_m2.txt,128,2,1,425.0,425.0,425.0,0.0,2.646786700002849,2.646786700002849,2.0,862752.0,100.0,0.0,0.0,128,2,2,425.0,425.0,425.0,0.0,7.97267494990956,7.97267494990956,6.0,2588256.0,100.0,0.0,0.0,0.0,5.325888249906711,0.0
dang,bier127_gen3_m3.txt,128,3,1,524.0,524.0,524.0,0.0,2.836890200036578,2.836890200036578,2.0,862752.0,100.0,0.0,0.0,128,3,2,524.0,524.0,524.0,0.0,7.803150899999309,7.803150899999309,6.0,2588256.0,100.0,0.0,0.0,0.0,4.9662606999627315,0.0
dang,bier127_gen3_m4.txt,128,4,1,555.0,555.0,555.0,0.0,2.6117047000443563,2.6117047000443563,2.0,862752.0,100.0,0.0,0.0,128,4,2,555.0,555.0,555.0,0.0,7.625160599942319,7.625160599942319,6.0,2588256.0,100.0,0.0,0.0,0.0,5.013455899897963,0.0
dang,cmt101c_m3.txt,102,3,1,810.0,810.0,810.0,0.0,9.16230219998397,9.16230219998397,12.0,3886146.0,100.0,0.0,0.0,102,3,2,810.0,810.0,810.0,0.0,26.290033199999016,26.290033199999016,36.0,11658438.0,100.0,0.0,0.0,0.0,17.127731000015046,0.0
dang,cmt151b_m3.txt,152,3,1,732.0,732.0,732.0,0.0,12.7554704999784,12.7554704999784,12.0,6177204.0,100.0,0.0,0.0,152,3,2,732.0,732.0,732.0,0.0,36.707607300020754,36.707607300020754,36.0,18531612.0,100.0,0.0,0.0,0.0,23.952136800042354,0.0
dang,cmt151c_m2.txt,152,2,1,663.0,663.0,663.0,0.0,13.805357899982482,13.805357899982482,12.0,6211062.0,100.0,0.0,0.0,152,2,2,663.0,663.0,663.0,0.0,40.93211679998785,40.93211679998785,36.0,18633186.0,100.0,0.0,0.0,0.0,27.12675890000537,0.0
dang,cmt151c_m3.txt,152,3,1,732.0,732.0,732.0,0.0,14.071414100006225,14.071414100006225,12.0,6184728.0,100.0,0.0,0.0,152,3,2,732.0,732.0,732.0,0.0,50.61769389995607,50.61769389995607,36.0,18554184.0,100.0,0.0,0.0,0.0,36.54627979994985,0.0
dang,cmt151c_m4.txt,152,4,1,810.0,810.0,810.0,0.0,13.880289900000207,13.880289900000207,12.0,6162156.0,100.0,0.0,0.0,152,4,2,810.0,810.0,810.0,0.0,50.05136580008548,50.05136580008548,36.0,18486468.0,100.0,0.0,0.0,0.0,36.17107590008527,0.0
dang,cmt200b_m2.txt,201,2,1,698.0,698.0,698.0,0.0,18.691154000000097,18.691154000000097,12.0,8396784.0,100.0,0.0,0.0,201,2,2,698.0,698.0,698.0,0.0,142.09873455006164,142.09873455006164,36.0,25190352.0,100.0,0.0,0.0,0.0,123.40758055006154,0.0
dang,cmt200b_m3.txt,201,3,1,1010.0,1010.0,1010.0,0.0,17.661756200017408,17.661756200017408,12.0,8408070.0,100.0,0.0,0.0,201,3,2,1010.0,1010.0,1010.0,0.0,133.256602700043,133.256602700043,36.0,25224210.0,100.0,0.0,0.0,0.0,115.5948465000256,0.0
dang,cmt200b_m4.txt,201,4,1,1070.0,1070.0,1070.0,0.0,13.508402699953876,13.508402699953876,12.0,8374212.0,100.0,0.0,0.0,201,4,2,1070.0,1070.0,1070.0,0.0,44.15184525004588,44.15184525004588,36.0,25122636.0,100.0,0.0,0.0,0.0,30.643442550092004,0.0
dang,cmt200c_m2.txt,201,2,1,698.0,698.0,698.0,0.0,18.094503100030124,18.094503100030124,12.0,8396784.0,100.0,0.0,0.0,201,2,2,698.0,698.0,698.0,0.0,60.46955174993491,60.46955174993491,36.0,25190352.0,100.0,0.0,0.0,0.0,42.375048649904784,0.0
dang,cmt200c_m3.txt,201,3,1,766.0,766.0,766.0,0.0,18.49571869999636,18.49571869999636,12.0,8329068.0,100.0,0.0,0.0,201,3,2,766.0,766.0,766.0,0.0,121.88795629999368,121.88795629999368,36.0,24987204.0,100.0,0.0,0.0,0.0,103.39223759999732,0.0
dang,cmt200c_m4.txt,201,4,1,859.0,859.0,859.0,0.0,18.51296349999029,18.51296349999029,12.0,8370450.0,100.0,0.0,0.0,201,4,2,859.0,859.0,859.0,0.0,67.3068569500465,67.3068569500465,36.0,25111350.0,100.0,0.0,0.0,0.0,48.7938934500562,0.0
dang,eil101b_m3.txt,102,3,1,425.0,425.0,425.0,0.0,1.7501124000409618,1.7501124000409618,2.0,667128.0,100.0,0.0,0.0,102,3,2,425.0,425.0,425.0,0.0,6.175850649946369,6.175850649946369,6.0,2001384.0,100.0,0.0,0.0,0.0,4.425738249905407,0.0
dang,eil101c_m2.txt,102,2,1,383.0,383.0,383.0,0.0,2.143399100052193,2.143399100052193,2.0,667128.0,100.0,0.0,0.0,102,2,2,383.0,383.0,383.0,0.0,7.125156550027896,7.125156550027896,6.0,2001384.0,100.0,0.0,0.0,0.0,4.981757449975703,0.0
