dataset,instance,num_nodes,mean_cpu_time_seconds
vansteenwegen,gil262b_m2.txt,251,2.2589526500005377
vansteenwegen,gil262b_m3.txt,251,2.090526399999362
vansteenwegen,gil262b_m4.txt,251,1.9975456499996653
vansteenwegen,gil262c_m2.txt,251,3.2979002000001856
vansteenwegen,gil262c_m3.txt,251,3.0247673500007295
vansteenwegen,gil262c_m4.txt,251,2.9059238500012725
vansteenwegen,gr229_gen1_m4.txt,230,3.0856135999993057
vansteenwegen,gr229_gen2_m3.txt,230,4.663576149999244
vansteenwegen,gr229_gen2_m4.txt,230,2.4251127999996243
vansteenwegen,gr229_gen3_m3.txt,230,4.284440000000359
vansteenwegen,gr229_gen3_m4.txt,230,2.995969149999837
vansteenwegen,kroA150_gen2_m2.txt,151,0.6003400499994314
vansteenwegen,kroA150_gen3_m3.txt,151,0.5153823999999076
vansteenwegen,kroA200_gen1_m4.txt,201,0.8975139000003765
vansteenwegen,kroB200_gen1_m2.txt,201,1.228780899999947
vansteenwegen,kroB200_gen2_m2.txt,201,1.2118107500000406
vansteenwegen,kroB200_gen2_m4.txt,201,0.9545381000007183
vansteenwegen,kroB200_gen3_m2.txt,201,1.2698381500003961
vansteenwegen,kroB200_gen3_m3.txt,201,1.1530076999997618
vansteenwegen,pr136_gen1_m2.txt,137,0.4274396999999226
vansteenwegen,pr136_gen2_m2.txt,137,0.43382645000019693
vansteenwegen,pr264_gen1_m4.txt,265,2.2699757999998837
vansteenwegen,pr264_gen2_m2.txt,265,2.6872649499991894
vansteenwegen,pr264_gen2_m3.txt,265,2.604440200000681
vansteenwegen,pr264_gen2_m4.txt,265,2.2224317000000156
vansteenwegen,pr264_gen3_m3.txt,265,3.1123380500002895
vansteenwegen,pr299_gen1_m2.txt,300,2.8883199000001696
vansteenwegen,pr299_gen1_m3.txt,300,2.2598219999999856
vansteenwegen,pr299_gen1_m4.txt,300,1.8243935499995132
vansteenwegen,pr299_gen2_m3.txt,300,2.29873305000001
vansteenwegen,pr299_gen2_m4.txt,300,1.7175576500003444
vansteenwegen,pr299_gen3_m2.txt,300,3.3012276999997994
vansteenwegen,pr299_gen3_m3.txt,300,2.1959022999999434
vansteenwegen,pr299_gen3_m4.txt,300,1.8011262999989412
vansteenwegen,rat195_gen2_m2.txt,196,0.8829581500003769
vansteenwegen,rat195_gen3_m3.txt,196,0.8829273499995907
vansteenwegen,ts225_gen2_m2.txt,226,1.4795736999994915
