dataset,instance,score,gap_to_reference_best_percent
dang,pr136_gen1_m2.txt,57.0,3.389830508474576
dang,pr136_gen2_m2.txt,3555.0,0.0
dang,pr136_gen2_m2.txt,3501.0,1.5189873417721518
dang,pr264_gen1_m4.txt,90.0,9.090909090909092
dang,pr264_gen1_m4.txt,99.0,0.0
dang,pr264_gen2_m2.txt,6424.0,0.0
dang,pr264_gen2_m2.txt,6348.0,1.1830635118306352
dang,pr264_gen2_m3.txt,5791.0,4.925299622393696
dang,pr264_gen2_m3.txt,6091.0,0.0
dang,pr264_gen2_m4.txt,5023.0,1.2775157232704404
dang,pr264_gen2_m4.txt,5088.0,0.0
dang,pr264_gen3_m3.txt,2430.0,0.0
dang,pr264_gen3_m3.txt,2430.0,0.0
dang,pr299_gen1_m2.txt,129.0,0.0
dang,pr299_gen1_m2.txt,128.0,0.7751937984496124
dang,pr299_gen1_m3.txt,97.0,0.0
dang,pr299_gen1_m3.txt,94.0,3.0927835051546393
dang,pr299_gen1_m4.txt,78.0,0.0
dang,pr299_gen1_m4.txt,77.0,1.282051282051282
dang,pr299_gen2_m3.txt,5494.0,0.0
dang,pr299_gen2_m3.txt,5046.0,8.15435020021842
dang,pr299_gen2_m4.txt,4123.0,0.0
dang,pr299_gen2_m4.txt,3993.0,3.153043900072763
dang,pr299_gen3_m2.txt,4937.0,0.0
dang,pr299_gen3_m2.txt,4917.0,0.4051043143609479
dang,pr299_gen3_m3.txt,3123.0,0.0
dang,pr299_gen3_m3.txt,2949.0,5.571565802113352
dang,pr299_gen3_m4.txt,2145.0,0.0
dang,pr299_gen3_m4.txt,1977.0,7.8321678321678325
dang,rat195_gen2_m2.txt,4629.0,0.0
dang,rat195_gen2_m2.txt,4361.0,5.789587383884208
dang,rat195_gen3_m3.txt,2414.0,0.0
dang,rat195_gen3_m3.txt,2333.0,3.3554266777133392
dang,rd400_gen1_m2.txt,203.0,0.0
dang,rd400_gen1_m2.txt,199.0,1.9704433497536946
dang,rd400_gen1_m3.txt,193.0,0.0
dang,rd400_gen1_m3.txt,192.0,0.5181347150259068
dang,rd400_gen1_m4.txt,185.0,0.0
dang,rd400_gen1_m4.txt,179.0,3.2432432432432434
dang,rd400_gen2_m2.txt,11649.0,0.0
dang,rd400_gen2_m2.txt,10410.0,10.6361061035282
dang,rd400_gen2_m3.txt,10767.0,0.0
dang,rd400_gen2_m3.txt,10232.0,4.968886412185381
dang,rd400_gen2_m4.txt,9091.0,5.508782870803451
dang,rd400_gen2_m4.txt,9621.0,0.0
dang,rd400_gen3_m2.txt,10795.0,0.0
dang,rd400_gen3_m2.txt,9873.0,8.540991199629458
dang,rd400_gen3_m3.txt,9981.0,0.0
dang,rd400_gen3_m3.txt,9308.0,6.7428113415489435
dang,rd400_gen3_m4.txt,7957.0,2.5474586650336803
dang,rd400_gen3_m4.txt,8165.0,0.0
dang,ts225_gen2_m2.txt,5135.0,0.0
dang,ts225_gen2_m2.txt,5014.0,2.356377799415774
vansteenwegen,bier127_gen1_m2.txt,101.0,0.9803921568627451
vansteenwegen,bier127_gen1_m2.txt,102.0,0.0
vansteenwegen,bier127_gen1_m3.txt,96.0,2.0408163265306123
vansteenwegen,bier127_gen1_m3.txt,98.0,0.0
vansteenwegen,bier127_gen2_m2.txt,5141.0,3.618297712785902
vansteenwegen,bier127_gen2_m2.txt,5334.0,0.0
vansteenwegen,bier127_gen2_m3.txt,5000.0,2.34375
vansteenwegen,bier127_gen2_m3.txt,5120.0,0.0
vansteenwegen,bier127_gen2_m4.txt,4802.0,1.7191977077363898
vansteenwegen,bier127_gen2_m4.txt,4886.0,0.0
vansteenwegen,bier127_gen3_m2.txt,2700.0,0.0
vansteenwegen,bier127_gen3_m2.txt,2602.0,3.6296296296296298
vansteenwegen,bier127_gen3_m3.txt,2357.0,0.0
vansteenwegen,bier127_gen3_m3.txt,2304.0,2.248621128553246
vansteenwegen,bier127_gen3_m4.txt,2090.0,3.4642032332563506
vansteenwegen,bier127_gen3_m4.txt,2165.0,0.0
vansteenwegen,cmt101c_m3.txt,1240.0,0.0
vansteenwegen,cmt101c_m3.txt,1220.0,1.6129032258064515
vansteenwegen,cmt151b_m3.txt,1277.0,0.0
vansteenwegen,cmt151b_m3.txt,1251.0,2.0360219263899766
vansteenwegen,cmt151c_m2.txt,1797.0,4.211087420042644
vansteenwegen,cmt151c_m2.txt,1876.0,0.0
vansteenwegen,cmt151c_m3.txt,1847.0,0.0
vansteenwegen,cmt151c_m3.txt,1740.0,5.793178126691933
vansteenwegen,cmt151c_m4.txt,1699.0,0.0
vansteenwegen,cmt151c_m4.txt,1675.0,1.4125956444967627
vansteenwegen,cmt200b_m2.txt,1858.0,5.0587634133878385
vansteenwegen,cmt200b_m2.txt,1957.0,0.0
vansteenwegen,cmt200b_m3.txt,1821.0,0.38293216630196936
vansteenwegen,cmt200b_m3.txt,1828.0,0.0
vansteenwegen,cmt200b_m4.txt,1480.0,4.020752269779507
vansteenwegen,cmt200b_m4.txt,1542.0,0.0
vansteenwegen,cmt200c_m2.txt,2713.0,0.0
vansteenwegen,cmt200c_m2.txt,2695.0,0.6634721710283819
vansteenwegen,cmt200c_m3.txt,2472.0,1.1990407673860912
vansteenwegen,cmt200c_m3.txt,2502.0,0.0
vansteenwegen,cmt200c_m4.txt,2318.0,0.6003430531732418
vansteenwegen,cmt200c_m4.txt,2332.0,0.0
vansteenwegen,eil101b_m3.txt,849.0,5.456570155902004
vansteenwegen,eil101b_m3.txt,898.0,0.0
vansteenwegen,eil101c_m2.txt,1268.0,1.5527950310559007
vansteenwegen,eil101c_m2.txt,1288.0,0.0
vansteenwegen,eil101c_m3.txt,1224.0,0.0
vansteenwegen,eil101c_m3.txt,1149.0,6.127450980392156
vansteenwegen,gil262_gen1_m3.txt,84.0,0.0
vansteenwegen,gil262_gen1_m3.txt,76.0,9.523809523809524
vansteenwegen,gil262_gen1_m4.txt,68.0,5.555555555555555
vansteenwegen,gil262_gen1_m4.txt,72.0,0.0
vansteenwegen,gil262_gen2_m2.txt,6264.0,5.520361990950226
vansteenwegen,gil262_gen2_m2.txt,6630.0,0.0
vansteenwegen,gil262_gen2_m3.txt,5057.0,0.0
vansteenwegen,gil262_gen2_m3.txt,4767.0,5.734625271900336
vansteenwegen,gil262_gen3_m2.txt,5812.0,4.3449637919684
vansteenwegen,gil262_gen3_m2.txt,6076.0,0.0
vansteenwegen,gil262_gen3_m4.txt,2119.0,3.8129822968679075
vansteenwegen,gil262_gen3_m4.txt,2203.0,0.0
vansteenwegen,gil262a_m2.txt,3735.0,0.0
vansteenwegen,gil262a_m2.txt,3526.0,5.595716198125836
vansteenwegen,gil262a_m4.txt,2848.0,0.0
vansteenwegen,gil262a_m4.txt,2757.0,3.1952247191011236
vansteenwegen,gil262b_m2.txt,6800.0,8.405172413793103
vansteenwegen,gil262b_m2.txt,7424.0,0.0
vansteenwegen,gil262b_m3.txt,6316.0,0.0
vansteenwegen,gil262b_m3.txt,5960.0,5.636478784040532
vansteenwegen,gil262b_m4.txt,5263.0,10.172384365932754
vansteenwegen,gil262b_m4.txt,5859.0,0.0
vansteenwegen,gil262c_m2.txt,10002.0,0.0
vansteenwegen,gil262c_m2.txt,9515.0,4.869026194761047
vansteenwegen,gil262c_m3.txt,8847.0,0.0
vansteenwegen,gil262c_m3.txt,8431.0,4.702158923929015
vansteenwegen,gil262c_m4.txt,8227.0,0.0
vansteenwegen,gil262c_m4.txt,8005.0,2.6984319922207365
vansteenwegen,gr229_gen1_m4.txt,216.0,0.4608294930875576
vansteenwegen,gr229_gen1_m4.txt,217.0,0.0
vansteenwegen,gr229_gen2_m3.txt,11120.0,0.0
vansteenwegen,gr229_gen2_m3.txt,11120.0,0.0
vansteenwegen,gr229_gen2_m4.txt,11083.0,0.0
vansteenwegen,gr229_gen2_m4.txt,11057.0,0.23459352160967248
vansteenwegen,gr229_gen3_m3.txt,7355.0,0.0
vansteenwegen,gr229_gen3_m3.txt,7355.0,0.0
vansteenwegen,gr229_gen3_m4.txt,7355.0,0.0
vansteenwegen,gr229_gen3_m4.txt,7355.0,0.0
vansteenwegen,kroA150_gen2_m2.txt,4072.0,4.368248003757633
vansteenwegen,kroA150_gen2_m2.txt,4258.0,0.0
vansteenwegen,kroA150_gen3_m3.txt,2139.0,0.0
vansteenwegen,kroA150_gen3_m3.txt,1864.0,12.856474988312295
vansteenwegen,kroA200_gen1_m4.txt,72.0,4.0
vansteenwegen,kroA200_gen1_m4.txt,75.0,0.0
vansteenwegen,kroB200_gen1_m2.txt,95.0,5.0
vansteenwegen,kroB200_gen1_m2.txt,100.0,0.0
vansteenwegen,kroB200_gen2_m2.txt,5427.0,0.0
vansteenwegen,kroB200_gen2_m2.txt,4944.0,8.899944720840242
vansteenwegen,kroB200_gen2_m4.txt,3975.0,3.566229985443959
vansteenwegen,kroB200_gen2_m4.txt,4122.0,0.0
vansteenwegen,kroB200_gen3_m2.txt,3174.0,0.0
vansteenwegen,kroB200_gen3_m2.txt,2845.0,10.365469439193447
vansteenwegen,kroB200_gen3_m3.txt,2364.0,0.0
vansteenwegen,kroB200_gen3_m3.txt,2317.0,1.988155668358714
vansteenwegen,pr136_gen1_m2.txt,62.0,0.0
vansteenwegen,pr136_gen1_m2.txt,60.0,3.225806451612903
vansteenwegen,pr136_gen2_m2.txt,3517.0,0.0
vansteenwegen,pr136_gen2_m2.txt,3306.0,5.999431333522889
vansteenwegen,pr264_gen1_m4.txt,96.0,3.0303030303030303
vansteenwegen,pr264_gen1_m4.txt,99.0,0.0
vansteenwegen,pr264_gen2_m2.txt,6516.0,0.0
vansteenwegen,pr264_gen2_m2.txt,6431.0,1.3044812768569674
vansteenwegen,pr264_gen2_m3.txt,5717.0,6.38611429507123
vansteenwegen,pr264_gen2_m3.txt,6107.0,0.0
vansteenwegen,pr264_gen2_m4.txt,5217.0,0.0
vansteenwegen,pr264_gen2_m4.txt,5023.0,3.7186122292505273
vansteenwegen,pr264_gen3_m3.txt,2618.0,0.0
vansteenwegen,pr264_gen3_m3.txt,2430.0,7.18105423987777
vansteenwegen,pr299_gen1_m2.txt,120.0,6.976744186046512
vansteenwegen,pr299_gen1_m2.txt,129.0,0.0
vansteenwegen,pr299_gen1_m3.txt,91.0,13.333333333333334
vansteenwegen,pr299_gen1_m3.txt,105.0,0.0
vansteenwegen,pr299_gen1_m4.txt,81.0,0.0
vansteenwegen,pr299_gen1_m4.txt,76.0,6.172839506172839
vansteenwegen,pr299_gen2_m3.txt,5170.0,3.310267439685805
vansteenwegen,pr299_gen2_m3.txt,5347.0,0.0
vansteenwegen,pr299_gen2_m4.txt,4314.0,0.0
vansteenwegen,pr299_gen2_m4.txt,4030.0,6.583217431617988
vansteenwegen,pr299_gen3_m2.txt,4630.0,0.0
vansteenwegen,pr299_gen3_m2.txt,4230.0,8.639308855291576
vansteenwegen,pr299_gen3_m3.txt,2975.0,0.0
vansteenwegen,pr299_gen3_m3.txt,2798.0,5.949579831932773
vansteenwegen,pr299_gen3_m4.txt,2076.0,0.0
vansteenwegen,pr299_gen3_m4.txt,1882.0,9.344894026974952
vansteenwegen,rat195_gen2_m2.txt,4633.0,0.0
vansteenwegen,rat195_gen2_m2.txt,4588.0,0.9712928987696956
vansteenwegen,rat195_gen3_m3.txt,2442.0,0.0
vansteenwegen,rat195_gen3_m3.txt,2138.0,12.448812448812449
vansteenwegen,ts225_gen2_m2.txt,5617.0,0.0
vansteenwegen,ts225_gen2_m2.txt,5363.0,4.521986825707673
