dataset,instance,num_nodes,team_size,runs,reference_best_score,best_score,mean_score,std_score,mean_cpu_time_seconds,median_cpu_time_seconds,mean_iterations_to_convergence,success_rate_percent,mean_gap_to_reference_best_percent,max_gap_to_reference_best_percent
vansteenwegen,cmt200c_m4.txt,201,4,2,2342.0,2342.0,2321.5,28.991378028648448,3.102316599979531,3.102316599979531,13.0,50.0,0.8753202391118702,1.7506404782237404
vansteenwegen,eil101b_m3.txt,102,3,2,904.0,904.0,890.0,19.79898987322333,0.3437925499747507,0.3437925499747507,18.0,50.0,1.5486725663716814,3.0973451327433628
vansteenwegen,eil101c_m2.txt,102,2,2,1291.0,1291.0,1277.0,19.79898987322333,0.43757715000538155,0.43757715000538155,13.5,50.0,1.0844306738962044,2.168861347792409
vansteenwegen,eil101c_m3.txt,102,3,2,1216.0,1216.0,1200.0,22.627416997969522,0.5054309999686666,0.5054309999686666,16.0,50.0,1.3157894736842104,2.631578947368421
vansteenwegen,gil262_gen1_m3.txt,263,3,2,84.0,84.0,81.5,3.5355339059327378,2.553339199977927,2.553339199977927,15.0,50.0,2.976190476190476,5.952380952380952
vansteenwegen,gil262_gen1_m4.txt,263,4,2,73.0,73.0,73.0,0.0,2.276392899977509,2.276392899977509,16.5,100.0,0.0,0.0
vansteenwegen,gil262_gen2_m2.txt,263,2,2,6664.0,6664.0,6539.0,176.7766952966369,4.000998799980152,4.000998799980152,19.0,50.0,1.875750300120048,3.751500600240096
vansteenwegen,gil262_gen2_m3.txt,263,3,2,5028.0,5028.0,4925.5,144.95689014324225,2.8777201999910176,2.8777201999910176,19.5,50.0,2.0385839299920447,4.0771678599840895
vansteenwegen,gil262_gen3_m2.txt,263,2,2,6188.0,6188.0,6041.0,207.88939366884497,4.588835450005718,4.588835450005718,19.0,50.0,2.3755656108597285,4.751131221719457
vansteenwegen,gil262_gen3_m4.txt,263,4,2,2319.0,2319.0,2219.0,141.4213562373095,2.493883849994745,2.493883849994745,13.5,50.0,4.3122035360068995,8.624407072013799
vansteenwegen,gil262a_m2.txt,251,2,2,3884.0,3884.0,3813.5,99.7020561473032,1.7224734500050545,1.7224734500050545,16.5,50.0,1.8151390319258498,3.6302780638516996
vansteenwegen,gil262a_m4.txt,251,4,2,2944.0,2944.0,2771.5,243.9518395093589,1.3887423499836586,1.3887423499836586,16.5,50.0,5.859375,11.71875
vansteenwegen,gil262b_m2.txt,251,2,2,7450.0,7450.0,7263.0,264.45793616376875,4.333719449990895,4.333719449990895,11.5,50.0,2.51006711409396,5.02013422818792
vansteenwegen,gil262b_m3.txt,251,3,2,6724.0,6724.0,6434.5,409.414826307011,3.9425269500352442,3.9425269500352442,17.0,50.0,4.305472932778108,8.610945865556216
vansteenwegen,gil262b_m4.txt,251,4,2,5910.0,5910.0,5875.0,49.49747468305833,3.906311300001107,3.906311300001107,13.0,50.0,0.5922165820642978,1.1844331641285957
vansteenwegen,gil262c_m2.txt,251,2,2,10238.0,10238.0,10202.5,50.204581464244875,6.705971949966624,6.705971949966624,19.5,50.0,0.3467474116038289,0.6934948232076578
vansteenwegen,gil262c_m3.txt,251,3,2,9350.0,9350.0,9170.5,253.85133444597056,5.863301100034732,5.863301100034732,19.5,50.0,1.9197860962566846,3.8395721925133692
vansteenwegen,gil262c_m4.txt,251,4,2,8694.0,8694.0,8425.5,379.716341497176,5.486991499958094,5.486991499958094,20.0,50.0,3.088336783988958,6.176673567977916
vansteenwegen,gr229_gen1_m4.txt,230,4,2,216.0,216.0,215.5,0.7071067811865476,5.065167499997187,5.065167499997187,9.0,50.0,0.23148148148148145,0.4629629629629629
vansteenwegen,gr229_gen2_m3.txt,230,3,2,11120.0,11120.0,11120.0,0.0,5.397621349955443,5.397621349955443,0.0,100.0,0.0,0.0
vansteenwegen,gr229_gen2_m4.txt,230,4,2,11083.0,11083.0,11078.5,6.363961030678928,5.044421200000215,5.044421200000215,15.5,50.0,0.04060272489398178,0.08120544978796355
vansteenwegen,gr229_gen3_m3.txt,230,3,2,7355.0,7355.0,7355.0,0.0,5.494947950006463,5.494947950006463,0.5,100.0,0.0,0.0
vansteenwegen,gr229_gen3_m4.txt,230,4,2,7355.0,7355.0,7355.0,0.0,4.9715861000004224,4.9715861000004224,13.0,100.0,0.0,0.0
vansteenwegen,kroA150_gen2_m2.txt,151,2,2,4187.0,4187.0,4136.5,71.4177848998413,0.9758890499942936,0.9758890499942936,7.0,50.0,1.2061141628851206,2.4122283257702413
vansteenwegen,kroA150_gen3_m3.txt,151,3,2,2203.0,2203.0,2188.0,21.213203435596427,0.7232069000019692,0.7232069000019692,18.5,50.0,0.6808896958692692,1.3617793917385383
vansteenwegen,kroA200_gen1_m4.txt,201,4,2,76.0,76.0,74.5,2.1213203435596424,1.8564569500740618,1.8564569500740618,18.5,50.0,1.9736842105263157,3.9473684210526314
vansteenwegen,kroB200_gen1_m2.txt,201,2,2,99.0,99.0,96.0,4.242640687119285,2.3354330999427475,2.3354330999427475,9.0,50.0,3.0303030303030303,6.0606060606060606
vansteenwegen,kroB200_gen2_m2.txt,201,2,2,5607.0,5607.0,5394.0,301.22748878546923,2.1516840999829583,2.1516840999829583,17.5,50.0,3.7988228999464955,7.597645799892991
vansteenwegen,kroB200_gen2_m4.txt,201,4,2,4141.0,4141.0,4110.0,43.840620433565945,1.5169455999857746,1.5169455999857746,16.5,50.0,0.7486114465105047,1.4972228930210094
vansteenwegen,kroB200_gen3_m2.txt,201,2,2,3189.0,3189.0,3059.5,183.1406563273158,2.216851699980907,2.216851699980907,18.5,50.0,4.0608341172781435,8.121668234556287
vansteenwegen,kroB200_gen3_m3.txt,201,3,2,2565.0,2565.0,2397.5,236.88077169749343,2.013103350007441,2.013103350007441,19.5,50.0,6.530214424951267,13.060428849902534
vansteenwegen,pr136_gen1_m2.txt,137,2,2,59.0,59.0,58.0,1.4142135623730951,0.567535899928771,0.567535899928771,8.0,50.0,1.694915254237288,3.389830508474576
vansteenwegen,pr136_gen2_m2.txt,137,2,2,3512.0,3512.0,3423.5,125.15790027001891,0.6250817999825813,0.6250817999825813,16.5,50.0,2.5199316628701594,5.039863325740319
vansteenwegen,pr264_gen1_m4.txt,265,4,2,99.0,99.0,99.0,0.0,3.7225406000507064,3.7225406000507064,10.0,100.0,0.0,0.0
vansteenwegen,pr264_gen2_m2.txt,265,2,2,6516.0,6516.0,6484.5,44.54772721475249,5.974397350044455,5.974397350044455,14.0,50.0,0.48342541436464087,0.9668508287292817
vansteenwegen,pr264_gen2_m3.txt,265,3,2,6293.0,6293.0,6128.0,233.3452377915607,4.190312949940562,4.190312949940562,18.0,50.0,2.6219609089464484,5.243921817892897
vansteenwegen,pr264_gen2_m4.txt,265,4,2,5321.0,5321.0,5224.5,136.47160876900367,3.5815621499787085,3.5815621499787085,18.0,50.0,1.8135688780304453,3.6271377560608906
vansteenwegen,pr264_gen3_m3.txt,265,3,2,2430.0,2430.0,2414.5,21.920310216782973,4.338940199930221,4.338940199930221,3.0,50.0,0.6378600823045267,1.2757201646090535
vansteenwegen,pr299_gen1_m2.txt,300,2,2,131.0,131.0,130.0,1.4142135623730951,5.576286600029562,5.576286600029562,16.5,50.0,0.7633587786259541,1.5267175572519083
vansteenwegen,pr299_gen1_m3.txt,300,3,2,105.0,105.0,100.0,7.0710678118654755,3.8981141499825753,3.8981141499825753,13.0,50.0,4.761904761904762,9.523809523809524
vansteenwegen,pr299_gen1_m4.txt,300,4,2,81.0,81.0,78.0,4.242640687119285,2.9974424499669112,2.9974424499669112,4.5,50.0,3.7037037037037033,7.4074074074074066
vansteenwegen,pr299_gen2_m3.txt,300,3,2,5415.0,5415.0,5261.0,217.78888860545663,4.070009849965572,4.070009849965572,18.5,50.0,2.8439519852262234,5.687903970452447
vansteenwegen,pr299_gen2_m4.txt,300,4,2,4313.0,4313.0,4174.5,195.86857838867365,3.0864132500137202,3.0864132500137202,10.0,50.0,3.211221887317413,6.422443774634826
vansteenwegen,pr299_gen3_m2.txt,300,2,2,4594.0,4594.0,4562.5,44.54772721475249,6.064272849995177,6.064272849995177,19.0,50.0,0.6856769699608184,1.3713539399216368
vansteenwegen,pr299_gen3_m3.txt,300,3,2,3237.0,3237.0,3149.0,124.45079348883236,4.323261150042526,4.323261150042526,19.5,50.0,2.718566573988261,5.437133147976522
vansteenwegen,pr299_gen3_m4.txt,300,4,2,2091.0,2091.0,1924.0,236.17366491630688,2.944766249973327,2.944766249973327,13.0,50.0,7.986609277857484,15.973218555714968
vansteenwegen,rat195_gen2_m2.txt,196,2,2,4798.0,4798.0,4707.5,127.9863273947651,1.5076959999860264,1.5076959999860264,14.0,50.0,1.8862025844101709,3.7724051688203417
vansteenwegen,rat195_gen3_m3.txt,196,3,2,2352.0,2352.0,2237.5,161.92745289171938,1.6630787000176497,1.6630787000176497,17.0,50.0,4.868197278911564,9.736394557823129
vansteenwegen,ts225_gen2_m2.txt,226,2,2,5644.0,5644.0,5397.0,349.31074990615446,2.5616700000246055,2.5616700000246055,16.5,50.0,4.376328844790929,8.752657689581858
