dataset,instance,run_index,run_seed,num_nodes,team_size,max_route_distance,total_score,reference_best_score,gap_to_reference_best_percent,success_reference_hit,cpu_time_seconds,iterations,iterations_to_convergence,last_improvement_iteration,stagnation_iterations,accepted_worse_moves,restarts_performed,num_lp_solves,num_labels_generated,status
chao,p4.4.e.txt,1,44008,100,4,22.5,182.0,182.0,0.0,1,0.10025770007632673,20,20,20,0,4,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.f.txt,0,45007,100,4,25.0,309.0,315.0,1.9047619047619049,0,0.27526849997229874,20,15,15,5,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.f.txt,1,45008,100,4,25.0,315.0,315.0,0.0,1,0.16955610003788024,20,14,14,6,4,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.g.txt,0,46007,100,4,27.5,444.0,444.0,0.0,1,0.1945300999796018,20,13,13,7,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.g.txt,1,46008,100,4,27.5,433.0,444.0,2.4774774774774775,0,0.2066530000884086,20,17,17,3,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.h.txt,0,47007,100,4,30.0,516.0,522.0,1.1494252873563218,0,0.22154719999525696,20,4,4,16,3,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.h.txt,1,47008,100,4,30.0,522.0,522.0,0.0,1,0.22863899997901171,20,3,3,17,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.i.txt,0,48007,100,4,32.5,636.0,636.0,0.0,1,0.31972619995940477,20,16,16,4,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.i.txt,1,48008,100,4,32.5,625.0,636.0,1.729559748427673,0,0.2584218999836594,20,9,9,11,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.j.txt,0,49007,100,4,35.0,702.0,702.0,0.0,1,0.2960785999894142,20,12,12,8,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.j.txt,1,49008,100,4,35.0,669.0,702.0,4.700854700854701,0,0.29917839996051043,20,18,18,2,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.k.txt,0,50007,100,4,37.5,748.0,748.0,0.0,1,0.36501379997935146,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.k.txt,1,50008,100,4,37.5,741.0,748.0,0.9358288770053476,0,0.3525091999908909,20,19,19,1,1,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.l.txt,0,51007,100,4,40.0,836.0,836.0,0.0,1,0.34733689995482564,20,5,5,15,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.l.txt,1,51008,100,4,40.0,756.0,836.0,9.569377990430622,0,0.3846102999523282,20,8,8,12,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.m.txt,0,52007,100,4,42.5,846.0,896.0,5.580357142857143,0,0.4002810000674799,20,16,16,4,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.m.txt,1,52008,100,4,42.5,896.0,896.0,0.0,1,0.41392789990641177,20,20,20,0,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.n.txt,0,53007,100,4,45.0,900.0,928.0,3.0172413793103448,0,0.4250908000394702,20,15,15,5,2,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.n.txt,1,53008,100,4,45.0,928.0,928.0,0.0,1,0.4192302000010386,20,18,18,2,0,1,N/A (ILS),N/A (ILS),ok
chao,p4.4.o.txt,0,54007,100,4,47.5,972.0,972.0,0.0,1,0.4610856999643147,20,20,20,0,1,1,N/A (ILS),N/A (ILS),ok
