dataset,instance,num_nodes,mean_cpu_time_seconds
chao,p7.4.a.txt,102,0.01366340002277866
chao,p7.4.b.txt,102,0.03297244996065274
chao,p7.4.c.txt,102,0.035654950013849884
chao,p7.4.d.txt,102,0.05073909997008741
chao,p7.4.e.txt,102,0.063698900048621
chao,p7.4.f.txt,102,0.0734506500302814
chao,p7.4.g.txt,102,0.09243349998723716
chao,p7.4.h.txt,102,0.11755095003172755
chao,p7.4.i.txt,102,0.1880067500169389
chao,p7.4.j.txt,102,0.209499099990353
chao,p7.4.k.txt,102,0.2910961000015959
chao,p7.4.l.txt,102,0.33525980002013966
chao,p7.4.m.txt,102,0.286055899981875
chao,p7.4.n.txt,102,0.28476100001716986
chao,p7.4.o.txt,102,0.33021719998214394
chao,p7.4.p.txt,102,0.39549904997693375
chao,p7.4.q.txt,102,0.41615855001145974
chao,p7.4.r.txt,102,0.4378373999497853
chao,p7.4.s.txt,102,0.391213950002566
chao,p7.4.t.txt,102,0.4379596000071615
dang,bier127_gen1_m2.txt,128,0.9279911000048742
dang,bier127_gen1_m3.txt,128,0.8387685500201769
dang,bier127_gen2_m2.txt,128,0.8988463499699719
dang,bier127_gen2_m3.txt,128,0.9094336000271142
dang,bier127_gen2_m4.txt,128,0.877031399984844
dang,bier127_gen3_m2.txt,128,0.8561737499549054
dang,bier127_gen3_m3.txt,128,0.9309336000005715
dang,bier127_gen3_m4.txt,128,0.8641814499860629
dang,cmt101c_m3.txt,102,0.41322490002494305
dang,cmt151b_m3.txt,152,0.9238443500362337
dang,cmt151c_m2.txt,152,1.5687899999902584
dang,cmt151c_m3.txt,152,1.3811389500042424
dang,cmt151c_m4.txt,152,1.4611498999875039
dang,cmt200b_m2.txt,201,2.4338424500310794
dang,cmt200b_m3.txt,201,2.3893441999680363
dang,cmt200b_m4.txt,201,1.9401193500962108
dang,cmt200c_m2.txt,201,5.445701250049751
dang,cmt200c_m3.txt,201,7.243142099992838
dang,cmt200c_m4.txt,201,5.878404650022276
dang,eil101b_m3.txt,102,0.8673300500377081
dang,eil101c_m2.txt,102,1.101565299963113
dang,eil101c_m3.txt,102,1.0030010500340723
dang,gil262_gen1_m3.txt,263,5.008633300021756
dang,gil262_gen1_m4.txt,263,4.606225800001994
dang,gil262_gen2_m2.txt,263,7.5025576000334695
dang,gil262_gen2_m3.txt,263,5.384244849963579
dang,gil262_gen3_m2.txt,263,9.133377699996345
dang,gil262_gen3_m4.txt,263,7.730711049924139
dang,gil262a_m2.txt,251,6.359922950039618
dang,gil262a_m4.txt,251,2.563492400047835
dang,gil262b_m2.txt,251,6.984080749971326
dang,gil262b_m3.txt,251,5.12372414994752
dang,gil262b_m4.txt,251,4.216957149968948
dang,gil262c_m2.txt,251,9.19510645000264
dang,gil262c_m3.txt,251,8.371791600016877
dang,gil262c_m4.txt,251,7.283809100044891
dang,gr229_gen1_m4.txt,230,6.974068799987435
dang,gr229_gen2_m3.txt,230,6.805643550003879
dang,gr229_gen2_m4.txt,230,7.677929699944798
dang,gr229_gen3_m3.txt,230,7.61365349998232
dang,gr229_gen3_m4.txt,230,7.441660599957686
dang,kroA150_gen2_m2.txt,151,1.3299677500035614
dang,kroA150_gen3_m3.txt,151,1.0084154499927536
dang,kroA200_gen1_m4.txt,201,2.5938833500258625
dang,kroB200_gen1_m2.txt,201,2.8631342499284074
dang,kroB200_gen2_m2.txt,201,2.8456561499624513
dang,kroB200_gen2_m4.txt,201,2.4353784500272013
dang,kroB200_gen3_m2.txt,201,3.129939599952195
dang,kroB200_gen3_m3.txt,201,2.8959827499929816
dang,lin318_gen1_m2.txt,319,10.972394299926236
dang,lin318_gen1_m3.txt,319,8.033172350027598
dang,lin318_gen2_m2.txt,319,11.888922449958045
dang,lin318_gen2_m3.txt,319,9.049120199983008
dang,lin318_gen3_m2.txt,319,12.057127649954055
dang,lin318_gen3_m4.txt,319,11.798553149972577
dang,pr136_gen1_m2.txt,137,1.2719848999986425
dang,pr136_gen2_m2.txt,137,1.1725451499805786
dang,pr264_gen1_m4.txt,265,4.0812631999724545
dang,pr264_gen2_m2.txt,265,6.835082850011531
dang,pr264_gen2_m3.txt,265,9.132200049993116
dang,pr264_gen2_m4.txt,265,5.955561100039631
dang,pr264_gen3_m3.txt,265,7.7975186499534175
dang,pr299_gen1_m2.txt,300,10.711669050040655
dang,pr299_gen1_m3.txt,300,7.654177099990193
dang,pr299_gen1_m4.txt,300,5.723028999986127
dang,pr299_gen2_m3.txt,300,8.310404299991205
dang,pr299_gen2_m4.txt,300,5.549184400006197
dang,pr299_gen3_m2.txt,300,12.103406199952587
dang,pr299_gen3_m3.txt,300,8.954882649995852
dang,pr299_gen3_m4.txt,300,6.4166272999718785
dang,rat195_gen2_m2.txt,196,3.369790050026495
dang,rat195_gen3_m3.txt,196,3.454871900030412
dang,rd400_gen1_m2.txt,401,35.51657279994106
dang,rd400_gen1_m3.txt,401,19.403058900032192
dang,rd400_gen1_m4.txt,401,14.792804550030269
dang,rd400_gen2_m2.txt,401,17.880496500001755
dang,rd400_gen2_m3.txt,401,16.832721199956723
dang,rd400_gen2_m4.txt,401,14.957689050002955
dang,rd400_gen3_m2.txt,401,19.09080099995481
dang,rd400_gen3_m3.txt,401,18.050225700018927
dang,rd400_gen3_m4.txt,401,16.162856299954
dang,ts225_gen2_m2.txt,226,2.386779100052081
vansteenwegen,bier127_gen1_m2.txt,128,0.9452549500274472
vansteenwegen,bier127_gen1_m3.txt,128,0.9469824500847608
vansteenwegen,bier127_gen2_m2.txt,128,0.8773295499850065
vansteenwegen,bier127_gen2_m3.txt,128,0.8915027999901213
vansteenwegen,bier127_gen2_m4.txt,128,0.93700750003336
vansteenwegen,bier127_gen3_m2.txt,128,0.8700627499492839
vansteenwegen,bier127_gen3_m3.txt,128,1.0038702500169165
vansteenwegen,bier127_gen3_m4.txt,128,1.0426623999373987
vansteenwegen,cmt101c_m3.txt,102,0.4191815000376664
vansteenwegen,cmt151b_m3.txt,152,0.9728181500104256
vansteenwegen,cmt151c_m2.txt,152,1.5326401499914937
vansteenwegen,cmt151c_m3.txt,152,1.3619148500147276
vansteenwegen,cmt151c_m4.txt,152,1.44043335004244
vansteenwegen,cmt200b_m2.txt,201,2.4826798500143923
vansteenwegen,cmt200b_m3.txt,201,2.4133297000080347
vansteenwegen,cmt200b_m4.txt,201,2.005441800050903
vansteenwegen,cmt200c_m2.txt,201,3.5329029000131413
vansteenwegen,cmt200c_m3.txt,201,3.131301350018475
vansteenwegen,cmt200c_m4.txt,201,3.102316599979531
vansteenwegen,eil101b_m3.txt,102,0.3437925499747507
vansteenwegen,eil101c_m2.txt,102,0.43757715000538155
vansteenwegen,eil101c_m3.txt,102,0.5054309999686666
vansteenwegen,gil262_gen1_m3.txt,263,2.553339199977927
vansteenwegen,gil262_gen1_m4.txt,263,2.276392899977509
vansteenwegen,gil262_gen2_m2.txt,263,4.000998799980152
vansteenwegen,gil262_gen2_m3.txt,263,2.8777201999910176
vansteenwegen,gil262_gen3_m2.txt,263,4.588835450005718
vansteenwegen,gil262_gen3_m4.txt,263,2.493883849994745
vansteenwegen,gil262a_m2.txt,251,1.7224734500050545
vansteenwegen,gil262a_m4.txt,251,1.3887423499836586
vansteenwegen,gil262b_m2.txt,251,4.333719449990895
vansteenwegen,gil262b_m3.txt,251,3.9425269500352442
vansteenwegen,gil262b_m4.txt,251,3.906311300001107
vansteenwegen,gil262c_m2.txt,251,6.705971949966624
vansteenwegen,gil262c_m3.txt,251,5.863301100034732
vansteenwegen,gil262c_m4.txt,251,5.486991499958094
vansteenwegen,gr229_gen1_m4.txt,230,5.065167499997187
vansteenwegen,gr229_gen2_m3.txt,230,5.397621349955443
vansteenwegen,gr229_gen2_m4.txt,230,5.044421200000215
vansteenwegen,gr229_gen3_m3.txt,230,5.494947950006463
vansteenwegen,gr229_gen3_m4.txt,230,4.9715861000004224
vansteenwegen,kroA150_gen2_m2.txt,151,0.9758890499942936
vansteenwegen,kroA150_gen3_m3.txt,151,0.7232069000019692
vansteenwegen,kroA200_gen1_m4.txt,201,1.8564569500740618
vansteenwegen,kroB200_gen1_m2.txt,201,2.3354330999427475
vansteenwegen,kroB200_gen2_m2.txt,201,2.1516840999829583
vansteenwegen,kroB200_gen2_m4.txt,201,1.5169455999857746
vansteenwegen,kroB200_gen3_m2.txt,201,2.216851699980907
